sentences,sentenceIndex,paragraphIndex,section,wikiId
"Amanda Christina Elizabeth Aldridge, also known as Amanda Ira Aldridge (10 March 1866 – 9 March 1956), was a British opera singer and teacher who composed under the pseudonym of Montague Ring.",0,0,N/A,2475284
She was the daughter of African-American actor Ira Aldridge.,1,0,N/A,2475284
==,0,1,== Life ==,2475284
Life ==,1,1,== Life ==,2475284
"Amanda Aldridge was born on 10 March 1866 in Upper Norwood, London, the third child of African-American actor Ira Frederick Aldridge and his second wife, the Swede Amanda Brandt.",0,2,== Life ==,2475284
"Aldridge studied voice under Jenny Lind and Sir George Henschel at the Royal College of Music in London, and harmony and counterpoint with Frederick Bridge and Francis Edward Gladstone.",1,2,== Life ==,2475284
"After completing her studies, Aldridge worked as a concert singer, piano accompanist, and voice teacher.",0,3,== Life ==,2475284
"A throat condition ended her concert appearances, and she turned to teaching and published about thirty songs between the years 1907 and 1925 in a romantic parlour style, as well as instrumental music in other styles.",1,3,== Life ==,2475284
"Her notable students included Roland Hayes, Lawrence Benjamin Brown, Marian Anderson and Paul Robeson.",2,3,== Life ==,2475284
"In 1930, when Robeson played Othello in the West End, Aldridge was in attendance, and gave Robeson the gold earrings that her father Ira Aldridge had worn as Othello.",3,3,== Life ==,2475284
See: List of music students by teacher: A to B#Amanda Christina Elizabeth Aldridge.,4,3,== Life ==,2475284
Aldridge also took the singer Ida Shepley under her wing and converted her from a singer to a stage actor.,5,3,== Life ==,2475284
"She cared for her sister, the opera singer Luranah Aldridge, when she became ill, turning down an invitation in 1921 from W. E. B. Du Bois to attend the second Pan-African Congress, with a note explaining: ""As you know, my sister is very helpless. . . .",6,3,== Life ==,2475284
I cannot leave for more than a few minutes at a time.,7,3,== Life ==,2475284
"""At the age of 88, Aldridge made her first television appearance in the British show Music For You, where Muriel Smith sang Montague Ring's ""Little Southern Love Song"".",8,3,== Life ==,2475284
"After a short illness, she died in London on 9 March 1956.",9,3,== Life ==,2475284
"In the Autumn 2020 edition of The Historian, Stephen Bourne assessed the composer's life and career in an illustrated feature 'At home with Amanda Ira Aldridge.'",10,3,== Life ==,2475284
Bourne had previously written about Amanda for the Oxford Dictionary of National Biography.,11,3,== Life ==,2475284
==,0,4,== Style ==,2475284
Style ==,1,4,== Style ==,2475284
"Amanda Aldridge ended her singing career to compose and teach music, when laryngitis had damaged her throat.",0,5,== Style ==,2475284
"Amanda Aldridge mainly composed Romantic parlour music, a type of popular music performed primarily in parlours of the middle-class homes, frequently by amateur singers and pianists.",1,5,== Style ==,2475284
Her music was published under the pseudonym Montague Ring.,2,5,== Style ==,2475284
"Under this name, she gained recognition for her many voice and piano compositions, including love songs, suites, sambas and light orchestral pieces, in a popular style that was infused with multiple genres.",3,5,== Style ==,2475284
==,0,6,== Works ==,2475284
Works ==,1,6,== Works ==,2475284
Selected works include:,0,7,== Works ==,2475284
"""An Assyrian Love Song,"" words by F. G. Bowles.",0,8,== Works ==,2475284
"London: Elkin & Co., 1921.",1,8,== Works ==,2475284
"""Azalea,"" words and music by M. Ring.",0,9,== Works ==,2475284
"London: Ascherberg, Hopwood & Crew, 1907.",1,9,== Works ==,2475284
"""Blue Days of June,"" words by F. E. Weatherly.",0,10,== Works ==,2475284
"London: Chappell & Co., 1915.",1,10,== Works ==,2475284
"""The Bride,"" words by P. J. O'Reilly.",0,11,== Works ==,2475284
"London: Chappell & Co., 1910.",1,11,== Works ==,2475284
"""The Fickle Songster,"" words by H. Simpson.",0,12,== Works ==,2475284
"London: Cary & Co., 1908.",1,12,== Works ==,2475284
"""Little Brown Messenger,"" words by F. G. Bowles.",0,13,== Works ==,2475284
"London: G. Ricordi & Co., 1912.",1,13,== Works ==,2475284
"""Little Missie Cakewalk,"" words by Talbot Owen; banjo accompaniment by Clifford Essex.",0,14,== Works ==,2475284
