sentences,sentenceIndex,paragraphIndex,section,wikiId
"Joy Ifeoma Nroli Nwosu Lo-Bamijoko (born August 27, 1940) is a Nigerian ethnomusicologist, choral conductor, music critic and soprano.",0,0,N/A,50667561
"A music teacher at Unilag, she promoted Bel canto performances in Nigeria to develop interest in the opera and Italian style of singing.",1,0,N/A,50667561
"She has performed over 50 solo or group concerts in Nigeria and a few other countries.In 1968, she published the book, Cinema e Africa for Aracne editrice, a piece about Africans in Cinema.",2,0,N/A,50667561
== Life ==,0,1,== Life ==,50667561
"Nwosu was born in Enugu to the family of Charles Belonwu, a pastor and Deborah Nwosu both parents were members of their church's choir.",0,2,== Life ==,50667561
Nwosu soon joined her parents as a singer with the Faith Terbanacle Church choir.,1,2,== Life ==,50667561
"She continued to singing as a hobby in her secondary education and while she earned a grade II teaching certificate at Holy Rosary College, Enugu.",2,2,== Life ==,50667561
"While at the college, she represented it in various choir competitions and won seven solo singing competitions at the Enugu Festival of Arts.After completing studies at Holy Rosary, she remained with the school as a teacher.",3,2,== Life ==,50667561
Holy Rosary College was a catholic school; the nuns noticing Nwosu's talent in singing offered her a scholarship to study music at a College of Music in Dublin.,4,2,== Life ==,50667561
She also secured an Eastern regional government scholarship with the opportunity to study music in Rome.,5,2,== Life ==,50667561
Nwosu chose Rome and studied voice at the Conservatori Do Musica Santa Cecilia.,6,2,== Life ==,50667561
"She departed for Italy in 1962 but before she could be accepted at the school, she had to audition and take Italian lessons.",0,3,== Life ==,50667561
She completed studies after spending five years at the conservatori and followed with additional courses in mass communications.,1,3,== Life ==,50667561
"In Italy, she was featured in operatic roles such as Puccini's Turandot at the Garden Theatre of Castel Gandolfo and also took extra jobs in Cleopatra and the Tenth Victim.",2,3,== Life ==,50667561
"She then appeared in a little shown film, Giovanni Vento's, Ill Nero in 1966.",3,3,== Life ==,50667561
== Career ==,0,4,== Career ==,50667561
"On returning from Europe, she worked as a producer with the Nigerian Broadcasting Corporation (NBC).",0,5,== Career ==,50667561
"At NBC, she formed a music group.",1,5,== Career ==,50667561
"In 1973, the group released the song UWAM under Decca records which became a hit.",2,5,== Career ==,50667561
"The popularity of the song led to more radio and television appearances for Nwosu; between 1975 and 1975, she performed on the Cultural Nights program on NBC.",3,5,== Career ==,50667561
"During Festac, she was lead soprano in Ayo Bankole's Festac Cantata and assistant director of music programs for the festivities.",4,5,== Career ==,50667561
Around the time joined Lazarus Ekwueme's chorale group and traveled with the group to Ghana and various states in Nigeria for chorale performances.,5,5,== Career ==,50667561
"In 1975, she left NBC to become a lecturer with University of Lagos.",6,5,== Career ==,50667561
Nwosu did not have a doctorate degree and met some opposition in academia from lecturers such as Akin Euba who didn't feel she deserved a position in the department.,0,6,== Career ==,50667561
"In 1978, she was admitted to Michigan for a doctorate which she completed in 1981.",1,6,== Career ==,50667561
"On returning from Michigan, Nwosu was able to garner more respect among her male dominated colleagues.",2,6,== Career ==,50667561
"Between, 1986 and 1987, she was head of the music department and later head of the music unit in the cultural studies centre.",3,6,== Career ==,50667561
"Nwosu left Ekwueme's chorale to form her own group, Joy Nwosu and Her Ensemble in the early 1980s.",0,7,== Career ==,50667561
"In 1985, the group gave a three-day performance at the National Arts Theatre, Iganmu to commemorate Nigeria silver jubilee.",1,7,== Career ==,50667561
== Later life ==,0,8,== Later life ==,50667561
Nwosu retired from Unilag in the late 1990s and traveled to U.S.,0,9,== Later life ==,50667561
In U.S. she tried to obtain a university appointment to no avail and then briefly worked as a home care aide before becoming a music teacher at a high school in New Jersey.,1,9,== Later life ==,50667561
"She has written two books, Mirror of Our Lives and Legend of the Walking Dead: Igbo Mythologies.",2,9,== Later life ==,50667561
== References ==,0,10,== References ==,50667561
== Sources ==,0,11,== Sources ==,50667561
"Sadoh, Godwin (2012).",0,12,== Sources ==,50667561
Joy Nwosu Lo-Bamijoko: The Saga of a Nigerian Female Ethnomusicologist.,1,12,== Sources ==,50667561
Bloomington: iUniverse.,2,12,== Sources ==,50667561
