sentences,sentenceIndex,paragraphIndex,section,wikiId
"Carl Johan ""Loa"" Falkman (born 24 July 1947) is a Swedish opera singer, actor and artist.",0,0,N/A,2659909
"He was appointed hovsångare by H.M. the King of Sweden in 2003.After studying music, Falkman made his first major performance on the Royal Swedish Opera in 1973.",1,0,N/A,2659909
"In Melodifestivalen 1990 (Swedish preselection contest for the Eurovision Song Contest), Falkman got the last place with his song ""Symfonin"" (""The Symphony"").",0,1,N/A,2659909
"He often plays pompous, vile characters like Wall-Enberg in Lilla Jönssonligan, Tillström in Newsmakers or Factory Owner Persson in Kronjuvelerna.",1,1,N/A,2659909
== Filmography ==,0,2,== Filmography ==,2659909
2011 – Kronjuvelerna,0,3,== Filmography ==,2659909
2009 – Newsmakers,0,4,== Filmography ==,2659909
2006 – Lilla Jönssonligan & stjärnkuppen,0,5,== Filmography ==,2659909
2006 – 7 miljonärer,0,6,== Filmography ==,2659909
2004 – Lilla Jönssonligan på kollo,0,7,== Filmography ==,2659909
1999 – Dödsklockan,0,8,== Filmography ==,2659909
1997 – Lilla Jönssonligan på styva linan,0,9,== Filmography ==,2659909
1996 – Lilla Jönssonligan och cornflakeskuppen,0,10,== Filmography ==,2659909
1995 – Like It Never Was Before,0,11,== Filmography ==,2659909
1991 – T. Sventon och fallet Isabella,0,12,== Filmography ==,2659909
1986 – Bröderna Mozart,0,13,== Filmography ==,2659909
1984 – Åke och hans världTV series2008 – Om ett hjärta,0,14,== Filmography ==,2659909
2007 – Ett gott parti,0,15,== Filmography ==,2659909
2006 – Nisse Hults historiska snedsteg,0,16,== Filmography ==,2659909
2005 – Kommissionen,0,17,== Filmography ==,2659909
2002 – Cleo,0,18,== Filmography ==,2659909
2002 – Talismanen,0,19,== Filmography ==,2659909
2001 – Fru Marianne,0,20,== Filmography ==,2659909
1996 – Percy Tårar,0,21,== Filmography ==,2659909
1991 – FacklornaVoiceover2004 – Kogänget,0,22,== Filmography ==,2659909
2002 – Ice Age,0,23,== Filmography ==,2659909
== Opera ==,0,24,== Opera ==,2659909
2010 – Don Giovanni,0,25,== Opera ==,2659909
1988 – Askungen,0,26,== Opera ==,2659909
1985 – Maskeradbalen,0,27,== Opera ==,2659909
1980 – Arresten på Bohus,0,28,== Opera ==,2659909
1973 – Tintomara,0,29,== Opera ==,2659909
== Discography ==,0,30,== Discography ==,2659909
== References ==,0,31,== References ==,2659909
== External links ==,0,32,== External links ==,2659909
Biography: Carl Johan Falkman on Ann Braathen Artist Management AB,0,33,== External links ==,2659909
"Falkman, Carl Johan on Operissimo",0,34,== External links ==,2659909
Loa Falkman at IMDbOfficial website,0,35,== External links ==,2659909
