sentences,sentenceIndex,paragraphIndex,section,wikiId
"Paul Brownlee McCandless Jr. (born March 24, 1947) is an American multi-instrumentalist and founding member of the American jazz group Oregon.",0,0,N/A,2320846
He is one of the few jazz oboists.,1,0,N/A,2320846
"He also plays bass clarinet, English horn, flute and soprano saxophone.",2,0,N/A,2320846
==,0,1,== Biography ==,2320846
Biography ==,1,1,== Biography ==,2320846
"Paul Brownlee McCandless Jr. was born in Indiana, Pennsylvania, United States, into a musical family.",0,2,== Biography ==,2320846
"His father (who was also an oboe and English horn player) taught him clarinet, his mother piano, and he attended the Manhattan School of Music.",1,2,== Biography ==,2320846
In 1971 he auditioned with the New York Philharmonic playing English horn and was a finalist.,2,2,== Biography ==,2320846
"McCandless has released a series of records of his own compositions with bands he led, including All the Mornings Bring (Elektra/Asylum, 1979), Navigator (Landslide, 1981), Heresay (Windham Hill, 1988), Premonition (Windham Hill, 1992).",3,2,== Biography ==,2320846
"With Oregon, he has recorded over twenty albums, as well as several albums with Paul Winter.",4,2,== Biography ==,2320846
"In 1996, McCandless won a Grammy Award for Best Pop Instrumental with Béla Fleck and the Flecktones.",5,2,== Biography ==,2320846
He also won Grammys in 2007 and 2011 with the Paul Winter Consort for Best New Age Album and in 1993 for Al Jarreau's album Heaven and Earth.,6,2,== Biography ==,2320846
His performance on Oregon's album 1000 Kilometers was nominated for a Grammy for Best Jazz Instrumental Solo in 2009.,7,2,== Biography ==,2320846
"He won the Down Beat Critics' Poll for Best Established Combo, the Deutscher Schallplatten Preis for his album Ectopia, and the Arbeitskreis Jazz im Bundesverband der Phonographishen Wirtschaft Gold Record Award.",8,2,== Biography ==,2320846
"In 1985, McCandless toured Europe with bassist Barre Phillips and German clarinetist Theo Jörgensmann.",9,2,== Biography ==,2320846
"He has been a guest musician with Béla Fleck and the Flecktones, appearing on the 1999 album Greatest Hits of the 20th Century and the 2002 album Live at the Quick, and has toured with tabla musician Sandip Burman.",10,2,== Biography ==,2320846
