time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
Around 1920,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,Around 1920 he joined the Ringling Brothers circus.,2,2,== Biography ==,2981274,1920-01-01,1920-12-31,ML
1928,CD,YEAR_REGEX_1,TIME,time_reference,"He then returned to Georgia and was briefly married before heading north on a freight train to Indianapolis, where he settled in 1928.",3,2,== Biography ==,2981274,1928-01-01,1928-12-31,ML
1931,CD,YEAR_REGEX_1,TIME,time_reference,"By 1931 he had moved to Chicago, where he made his first recordings, as Bumble Bee Slim, for Paramount Records.",5,2,== Biography ==,2981274,1931-01-01,1931-12-31,ML
1937,CD,YEAR_REGEX_1,TIME,time_reference,"In 1937, he returned to Georgia.",0,3,== Biography ==,2981274,1937-01-01,1937-12-31,ML
the 1950s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"During the 1950s he recorded several albums, but they had little impact.",2,3,== Biography ==,2981274,1950-01-01,1959-12-31,ML
1962,CD,YEAR_REGEX_1,TIME,time_reference,His last album was released in 1962 by Pacific Jazz Records.,3,3,== Biography ==,2981274,1962-01-01,1962-12-31,ML
1968,CD,YEAR_REGEX_1,TIME,time_reference,He continued to perform in clubs around Los Angeles until he died in 1968.,4,3,== Biography ==,2981274,1968-01-01,1968-12-31,ML
"May 7 , 1905 – June 8 , 1968","NNP CD , CD NNP NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1 LINKAGE_REGEX MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME MODIFIER TIME NUMERAL MODIFIER TIME,time_reference,"Admirl Amos Easton (May 7, 1905 – June 8, 1968), better known by the stage name Bumble Bee Slim, was an American Piedmont blues singer and guitarist.",0,0,,2981274,1905-05-07,1968-06-08,LLM
The following year,DT JJ NN,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,"The following year his song ""B&O Blues"" was a hit for Vocalion Records, inspiring several other railroad blues and eventually becoming a popular folk song.",6,2,== Biography ==,2981274,,,ML
the next five years,DT JJ CD NNS,PREFIX_REGEX_1 PREFIX_REGEX_1 BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER NUMERAL TIME,time_reference,"In the next five years, he recorded over 150 songs for Decca Records, Bluebird Records and Vocalion, often accompanied by other musicians, including Big Bill Broonzy, Peetie Wheatstraw, Tampa Red, Memphis Minnie, and Washboard Sam.",7,2,== Biography ==,2981274,,,ML
the early 1940s,DT JJ CD,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME,time_reference,"He relocated to Los Angeles, California in the early 1940s, apparently hoping to break into motion pictures as a songwriter and comedian.",1,3,== Biography ==,2981274,,,ML
