time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
"August 30 , 1994","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Kwon So-hyun (born August 30, 1994) is a South Korean singer and actress.",0,0,,45484800,1994-08-30,1994-08-30,ML
"June 15 , 2016","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Before June 15, 2016 (end of her contract with Cube), Kwon left 4Minute and the record label along with members Nam Ji-hyun, Heo Ga-yoon, and Jeon Ji-yoon.",3,0,,45484800,2016-06-15,2016-06-15,ML
"August 30 , 1994","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Kwon was born in Incheon, South Korea, on August 30, 1994.",0,2,== Early life ==,45484800,1994-08-30,1994-08-30,ML
February 2013,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"She attended Kumho Junior High School and Pungmoon Girls' High School, graduating from the latter in February 2013.",1,2,== Early life ==,45484800,2013-02-01,2013-02-28,ML
November 2014,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,In November 2014 was revealed that Kwon was accepted into Dongguk University's Department of Theatre and Film.,0,3,== Early life ==,45484800,2014-11-01,2014-11-30,ML
2005,CD,YEAR_REGEX_1,TIME,time_reference,Kwon debuted as a member of the group Orange in 2005 when she was 12 years old.,1,3,== Early life ==,45484800,2005-01-01,2005-12-31,ML
late 2005,JJ CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,The group disbanded in late 2005 due to cyber bullying and anti-fan internet cafes against the group.,0,4,== Early life ==,45484800,2005-01-01,2005-12-31,ML
June 2009,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"In June 2009, Kwon made her debut as the youngest member of the girl group 4Minute under Cube Entertainment, with their single ""Hot Issue"".",0,7,== Career == | === 4Minute and solo activities ===,45484800,2009-06-01,2009-06-30,ML
the 2013,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"Kwon, along with 11 other female idols, took part in the 2013 KBS Lunar New Year variety show, ""Princess Project - Resurrection of the Royal Family"", a spin-off based on the 2012 MBC hit drama The Moon That Embraces the Sun.",0,9,== Career == | === 4Minute and solo activities ===,45484800,2013-01-01,2013-12-31,ML
the 2012,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"Kwon, along with 11 other female idols, took part in the 2013 KBS Lunar New Year variety show, ""Princess Project - Resurrection of the Royal Family"", a spin-off based on the 2012 MBC hit drama The Moon That Embraces the Sun.",0,9,== Career == | === 4Minute and solo activities ===,45484800,2012-01-01,2012-12-31,ML
