time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
1961,CD,YEAR_REGEX_1,TIME,time_reference,Berg was hired by Columbia Records in 1961 and retired from the label with the title of vice president in 1985.,4,2,== Biography ==,48226954,1961-01-01,1961-12-31,ML
1985,CD,YEAR_REGEX_1,TIME,time_reference,Berg was hired by Columbia Records in 1961 and retired from the label with the title of vice president in 1985.,4,2,== Biography ==,48226954,1985-01-01,1985-12-31,ML
1964,CD,YEAR_REGEX_1,TIME,time_reference,"In two and a half decades with Columbia, Berg designed five Grammy Award-winning album covers: The Barbra Streisand Album in 1964, Bob Dylan's Greatest Hits in 1968, Underground in 1969, Chicago X in 1977, and Love Notes in 1978.",5,2,== Biography ==,48226954,1964-01-01,1964-12-31,ML
1968,CD,YEAR_REGEX_1,TIME,time_reference,"In two and a half decades with Columbia, Berg designed five Grammy Award-winning album covers: The Barbra Streisand Album in 1964, Bob Dylan's Greatest Hits in 1968, Underground in 1969, Chicago X in 1977, and Love Notes in 1978.",5,2,== Biography ==,48226954,1968-01-01,1968-12-31,ML
1969,CD,YEAR_REGEX_1,TIME,time_reference,"In two and a half decades with Columbia, Berg designed five Grammy Award-winning album covers: The Barbra Streisand Album in 1964, Bob Dylan's Greatest Hits in 1968, Underground in 1969, Chicago X in 1977, and Love Notes in 1978.",5,2,== Biography ==,48226954,1969-01-01,1969-12-31,ML
1977,CD,YEAR_REGEX_1,TIME,time_reference,"In two and a half decades with Columbia, Berg designed five Grammy Award-winning album covers: The Barbra Streisand Album in 1964, Bob Dylan's Greatest Hits in 1968, Underground in 1969, Chicago X in 1977, and Love Notes in 1978.",5,2,== Biography ==,48226954,1977-01-01,1977-12-31,ML
1978,CD,YEAR_REGEX_1,TIME,time_reference,"In two and a half decades with Columbia, Berg designed five Grammy Award-winning album covers: The Barbra Streisand Album in 1964, Bob Dylan's Greatest Hits in 1968, Underground in 1969, Chicago X in 1977, and Love Notes in 1978.",5,2,== Biography ==,48226954,1978-01-01,1978-12-31,ML
"October 11 , 2015","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"He died of pneumonia in Southampton, New York on October 11, 2015, aged 83.",6,2,== Biography ==,48226954,2015-10-11,2015-10-11,ML
"January 12 , 1932 – October 11 , 2015","NNP CD , CD NNP NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1 LINKAGE_REGEX MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME MODIFIER TIME NUMERAL MODIFIER TIME,time_reference,"John Hendrickson Berg (January 12, 1932 – October 11, 2015) was an American art director best known for his works at Columbia Records.",0,0,,48226954,1932-01-12,2015-10-11,LLM
decades,NNS,TIME_UNIT_REGEX,TIME,time_reference,"In two and a half decades with Columbia, Berg designed five Grammy Award-winning album covers: The Barbra Streisand Album in 1964, Bob Dylan's Greatest Hits in 1968, Underground in 1969, Chicago X in 1977, and Love Notes in 1978.",5,2,== Biography ==,48226954,,,ML
