time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
"November 18 , 1982","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Jamila Akiko Aba Chilombo (born November 18, 1982), known as Mila J, is an American singer, songwriter, rapper and dancer.",0,0,,36885390,1982-11-18,1982-11-18,ML
2006–2009,CD,YEAR_REGEX_1,TIME,time_reference,"She released several singles in 2006–2009 under the name ""Mila J"" and then went on a hiatus for a number of years after the shelving of her original debut studio album, Split Personality, before returning as ""Japallonia"" in 2012 and then reverting to Mila J a year later.",2,0,,36885390,2006-01-01,2009-12-31,ML
2012,CD,YEAR_REGEX_1,TIME,time_reference,"She released several singles in 2006–2009 under the name ""Mila J"" and then went on a hiatus for a number of years after the shelving of her original debut studio album, Split Personality, before returning as ""Japallonia"" in 2012 and then reverting to Mila J a year later.",2,0,,36885390,2012-01-01,2012-12-31,ML
2013 to 2017,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,"She was signed to Motown from 2013 to 2017 and released two EPs, ""Made in L.A."" (2014) and ""213"" (2016) while signed to them.",0,1,,36885390,2013-01-01,2017-12-31,ML
2014,CD,YEAR_REGEX_1,TIME,time_reference,"She was signed to Motown from 2013 to 2017 and released two EPs, ""Made in L.A."" (2014) and ""213"" (2016) while signed to them.",0,1,,36885390,2014-01-01,2014-12-31,ML
2016,CD,YEAR_REGEX_1,TIME,time_reference,"She was signed to Motown from 2013 to 2017 and released two EPs, ""Made in L.A."" (2014) and ""213"" (2016) while signed to them.",0,1,,36885390,2016-01-01,2016-12-31,ML
2017,CD,YEAR_REGEX_1,TIME,time_reference,"In 2017, she released her official debut album, ""Dopamine"".",1,1,,36885390,2017-01-01,2017-12-31,ML
1991,CD,YEAR_REGEX_1,TIME,time_reference,"Through Stokes, Mila auditioned for and starred as a dancer in Prince's ""Diamonds and Pearls"" video, released in 1991.",1,6,== Career == | === Career beginnings ===,36885390,1991-01-01,1991-12-31,ML
1995,CD,YEAR_REGEX_1,TIME,time_reference,"In 1995, Silas Records has released Gyrl's official debut single, ""Play Another Slow Jam"".",3,7,== Career == | === Career beginnings ===,36885390,1995-01-01,1995-12-31,ML
1997,CD,YEAR_REGEX_1,TIME,time_reference,"In 1997, Glorika ""Jeanae'"" Briley and Tai-Amber Hoo later joined Gyrl, and released the single ""Get Your Groove On"", featured in the movie B*A*P*S.",6,7,== Career == | === Career beginnings ===,36885390,1997-01-01,1997-12-31,ML
2005,CD,YEAR_REGEX_1,TIME,time_reference,"In 2005, Mila was a member of another girl group, Dame Four, with Tomasina Parrot, Tennille Mathis and Mercedes Nelson, who released the single ""How We Roll"".",9,7,== Career == | === Career beginnings ===,36885390,2005-01-01,2005-12-31,ML
2006–2013,CD,YEAR_REGEX_1,TIME,time_reference,2006–2013: Breakthrough and major-label releases ===,1,9,== Career == | === 2006–2013: Breakthrough and major-label releases ===,36885390,2006-01-01,2013-12-31,ML
2012,CD,YEAR_REGEX_1,TIME,time_reference,"In 2012 Jamila redefined herself, changing her name and appearance from the soft feminine Mila J to the rough-around-the-edges Japallonia.",5,10,== Career == | === 2006–2013: Breakthrough and major-label releases ===,36885390,2012-01-01,2012-12-31,ML
2014–present,CD,YEAR_REGEX_1,TIME,time_reference,"2014–present: Return to music, M.I.L. A & full-length LP ===",1,11,"== Career == | === 2014–present: Return to music, M.I.L. A & full-length LP ===",36885390,2014-01-01,,ML
2015,CD,YEAR_REGEX_1,TIME,time_reference,"In 2015, Mila was featured on Jodeci's album The Past, The Present, The Future with a track titled ""Body Parts"".",8,12,"== Career == | === 2014–present: Return to music, M.I.L. A & full-length LP ===",36885390,2015-01-01,2015-12-31,ML
"November 12 , 2015","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"She released her second mixtape, The Waiting Game, on November 12, 2015.",13,12,"== Career == | === 2014–present: Return to music, M.I.L. A & full-length LP ===",36885390,2015-11-12,2015-11-12,ML
2016,CD,YEAR_REGEX_1,TIME,time_reference,"In 2016, Mila was featured on the songs ""Don't Get No Betta"" with Timbaland, ""Me and You"", ""TBH"", ""Bad Girls Club"" with Honey Cocaine and Dawn Richard, and a cover of Prince's ""Erotic City"".",14,12,"== Career == | === 2014–present: Return to music, M.I.L. A & full-length LP ===",36885390,2016-01-01,2016-12-31,ML
early 2017,JJ CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"In early 2017, Mila left Motown record label and became independent.",15,12,"== Career == | === 2014–present: Return to music, M.I.L. A & full-length LP ===",36885390,2017-01-01,2017-12-31,ML
"April 7 , 2017","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"On April 7, 2017, she released her 13-track debut album, ""Dopamine"".",16,12,"== Career == | === 2014–present: Return to music, M.I.L. A & full-length LP ===",36885390,2017-04-07,2017-04-07,ML
2017,CD,YEAR_REGEX_1,TIME,time_reference,Dopamine (2017),0,17,== Discography ==,36885390,2017-01-01,2017-12-31,ML
August 27,NNP CD,MONTH_REGEX DIGIT_REGEX_1,TIME NUMERAL,time_reference,"On August 27, she premiered the lyric video of her second single, ""My Main"", produced by DJ Mustard and featuring Ty Dolla $ign, on her YouTube channel.",7,12,"== Career == | === 2014–present: Return to music, M.I.L. A & full-length LP ===",36885390,2022-08-27,2022-08-27,LLM
June 10,NNP CD,MONTH_REGEX DIGIT_REGEX_1,TIME NUMERAL,time_reference,"On June 10, she reverted her stage name back to Mila J and premiered a new single, ""FreakNic"", off her upcoming untitled debut full-length LP.",12,12,"== Career == | === 2014–present: Return to music, M.I.L. A & full-length LP ===",36885390,2022-06-10,2022-06-10,LLM
May 28,NNP CD,MONTH_REGEX DIGIT_REGEX_1,TIME NUMERAL,time_reference,"On May 28, she performed the song at BET's 106 & Park.",2,12,"== Career == | === 2014–present: Return to music, M.I.L. A & full-length LP ===",36885390,2022-05-28,2022-05-28,LLM
the early 2000s,DT JJ CD,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME,time_reference,"In the early 2000s Mila took a hiatus from the music industry, saying that due to having been in a variety of girl groups, she did not know who she was as an artist.",0,8,== Career == | === Career beginnings ===,36885390,2000-01-01,2009-12-31,LLM
a 1990s,DT CD,INARTICLE_REGEX YEAR_REGEX_1,MODIFIER TIME,time_reference,"She said the album will have a 1990s vibe and contains a lot of relationship-based songs such as ""Pain in My Heart"" and ""Times Like These"".",5,12,"== Career == | === 2014–present: Return to music, M.I.L. A & full-length LP ===",36885390,1990-01-01,1999-12-31,LLM
of years,IN NNS,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,"She released several singles in 2006–2009 under the name ""Mila J"" and then went on a hiatus for a number of years after the shelving of her original debut studio album, Split Personality, before returning as ""Japallonia"" in 2012 and then reverting to Mila J a year later.",2,0,,36885390,,,ML
now,RB,TIMELINE_REGEX,TIME,time_reference,Mila is now an independent artist.,2,1,,36885390,,,ML
Century,NNP,TIME_UNIT_REGEX,TIME,time_reference,"Jamila was born and raised in Century City, Los Angeles, California, the daughter of Christina Yamamoto, an art teacher and Dr. Karamo Chilombo (born Gregory Wycliff Barnes), a musician and pediatrician.",0,3,== Early life ==,36885390,,,ML
six weeks,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,"The song peaked at number 74 on the US Hot R&B Singles, staying on the chart for over six weeks, but did not chart on the US Billboard Hot 100.",4,7,== Career == | === Career beginnings ===,36885390,,,ML
14 weeks,CD NNS,DIGIT_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,"This single peaked at number 91 on the US Billboard Hot 100 and number 30 on the US Hot R&B Singles chart, staying on the chart for over 14 weeks, becoming their highest chart appearance at that time.",7,7,== Career == | === Career beginnings ===,36885390,,,ML
a minute,DT NN,INARTICLE_REGEX TIME_UNIT_REGEX,MODIFIER TIME,time_reference,"It was a break because I was in the industry for a minute.""",2,8,== Career == | === Career beginnings ===,36885390,,,ML
a summer 2006,DT NN CD,INARTICLE_REGEX SEASON_REGEX YEAR_REGEX_1,MODIFIER TIME TIME,time_reference,Universal stated that the album was set for a summer 2006 release.,4,10,== Career == | === 2006–2013: Breakthrough and major-label releases ===,36885390,,,ML
The Past,DT NNP,PREFIX_REGEX_1 TIMELINE_REGEX,MODIFIER TIME,time_reference,"In 2015, Mila was featured on Jodeci's album The Past, The Present, The Future with a track titled ""Body Parts"".",8,12,"== Career == | === 2014–present: Return to music, M.I.L. A & full-length LP ===",36885390,,,ML
BC,NNP,ERA_REGEX,TIME,time_reference,"Mila collaborated with duo BC KINGDOM on their joint EP PRESS START, experimenting withnsounds unlike her previous work.",9,12,"== Career == | === 2014–present: Return to music, M.I.L. A & full-length LP ===",36885390,,,ML
Summer,NNP,SEASON_REGEX,TIME,time_reference,"Critics called the EP ""melancholically dark and edgy"" and a ""Summer's love jam"" for the fans.",11,12,"== Career == | === 2014–present: Return to music, M.I.L. A & full-length LP ===",36885390,,,ML
Dawn,NNP,DAY_TIME_REGEX,TIME,time_reference,"In 2016, Mila was featured on the songs ""Don't Get No Betta"" with Timbaland, ""Me and You"", ""TBH"", ""Bad Girls Club"" with Honey Cocaine and Dawn Richard, and a cover of Prince's ""Erotic City"".",14,12,"== Career == | === 2014–present: Return to music, M.I.L. A & full-length LP ===",36885390,,,ML
