time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
22 June 1957,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"Garry William Beers (born 22 June 1957), known as Garry Gary Beers, is an Australian musician and was the bass guitarist for the new wave rock group INXS.",0,0,,1183613,1957-06-22,1957-06-22,ML
2011,CD,YEAR_REGEX_1,TIME,time_reference,Garry William Beers was born to Lola (died 2011) and William Beers.,0,2,== Career ==,1183613,2011-01-01,2011-12-31,ML
1975,CD,YEAR_REGEX_1,TIME,time_reference,"His first band was Legolas Elvin Warrior in 1975, where he played acoustic guitar with school mates, Bill Hucker and Glen Fender.",4,2,== Career ==,1183613,1975-01-01,1975-12-31,ML
1977,CD,YEAR_REGEX_1,TIME,time_reference,"He met Andrew Farriss and they formed the band Dr Dolphin, which was followed by the Farriss Brothers in 1977.",2,3,== Career ==,1183613,1977-01-01,1977-12-31,ML
1979,CD,YEAR_REGEX_1,TIME,time_reference,"Farriss Brothers became INXS in 1979 with Beers on bass guitar and double bass, Andrew Farriss on keyboards and guitar, Jon Farriss on drums and keyboards, Tim Farriss on lead guitar, Michael Hutchence on lead vocals and Kirk Pengilly on guitar, saxophone and backing vocals.",3,3,== Career ==,1183613,1979-01-01,1979-12-31,ML
1989,CD,YEAR_REGEX_1,TIME,time_reference,"In 1989, while on hiatus from INXS, he joined Absent Friends as bass guitarist.",0,4,== Career ==,1183613,1989-01-01,1989-12-31,ML
May 1990,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"Their No. 7 album, Here's Looking Up Your Address (May 1990) spawned the No. 4 hit single, ""I Don't Want To Be With Nobody",1,4,== Career ==,1183613,1990-05-01,1990-05-31,ML
2008,CD,YEAR_REGEX_1,TIME,time_reference,"From 2008, Beers has been concentrating on his song writing in Los Angeles, as well as the INXS album, Original Sin released on 8 November 2010.",5,4,== Career ==,1183613,2008-01-01,2008-12-31,ML
8 November 2010,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"From 2008, Beers has been concentrating on his song writing in Los Angeles, as well as the INXS album, Original Sin released on 8 November 2010.",5,4,== Career ==,1183613,2010-11-08,2010-11-08,ML
2008,CD,YEAR_REGEX_1,TIME,time_reference,"He co-wrote the song ""Tangle With Your Mind"" with Scott Weiland of Stone Temple Pilots for Weiland's solo CD Happy in Galoshes (2008).",6,4,== Career ==,1183613,2008-01-01,2008-12-31,ML
late 2015,JJ CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"In late 2015, Beers formed a new band called Stadium with Irish singer Ciaran Gribbin who was the lead singer for INXS when they announced their retirement from live performance at the end of 2012.",7,4,== Career ==,1183613,2015-01-01,2015-12-31,ML
1980,CD,YEAR_REGEX_1,TIME,time_reference,"Beers was given his double name at school, it was later misprinted on the cover of INXS' 1980 debut album, INXS, as Garry Gary Beers.",0,6,== Personal life ==,1183613,1980-01-01,1980-12-31,ML
September 2007,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,Garry and Jourdan Beers married in September 2007.,0,7,== Personal life ==,1183613,2007-09-01,2007-09-30,ML
the end of 2012,DT NN IN CD,PREFIX_REGEX_1 PREFIX_REGEX_2 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER MODIFIER TIME,time_reference,"In late 2015, Beers formed a new band called Stadium with Irish singer Ciaran Gribbin who was the lead singer for INXS when they announced their retirement from live performance at the end of 2012.",7,4,== Career ==,1183613,2012-12-31,2012-12-31,LLM
nine months,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,"After nine months of studying acoustic guitar with little improvement, Beers moved over to bass guitar but refused to take further lessons.",0,3,== Career ==,1183613,,,ML
