time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
"October 12 , 1954","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Edward E. Cherry Jr. (October 12, 1954) is an American jazz guitarist and studio musician.",0,0,,39914981,1954-10-12,1954-10-12,ML
1978,CD,YEAR_REGEX_1,TIME,time_reference,"Cherry is perhaps best known for his long association with trumpeter Dizzy Gillespie, with whom he performed from 1978 until shortly before Gillespie's death in 1993.",1,0,,39914981,1978-01-01,1978-12-31,ML
1993,CD,YEAR_REGEX_1,TIME,time_reference,"Cherry is perhaps best known for his long association with trumpeter Dizzy Gillespie, with whom he performed from 1978 until shortly before Gillespie's death in 1993.",1,0,,39914981,1993-01-01,1993-12-31,ML
1993,CD,YEAR_REGEX_1,TIME,time_reference,"First Take (Groovin' High, 1993)",0,3,== Discography == | === As leader ===,39914981,1993-01-01,1993-12-31,ML
1994,CD,YEAR_REGEX_1,TIME,time_reference,"Second Look (Groovin' High, 1994)",0,4,== Discography == | === As leader ===,39914981,1994-01-01,1994-12-31,ML
2001,CD,YEAR_REGEX_1,TIME,time_reference,"The Spirits Speak (Justin Time, 2001)",0,5,== Discography == | === As leader ===,39914981,2001-01-01,2001-12-31,ML
2012,CD,YEAR_REGEX_1,TIME,time_reference,"It's All Good (Posi-Tone, 2012)",0,6,== Discography == | === As leader ===,39914981,2012-01-01,2012-12-31,ML
2016,CD,YEAR_REGEX_1,TIME,time_reference,"Soul Tree (Posi-Tone, 2016)",0,7,== Discography == | === As leader ===,39914981,2016-01-01,2016-12-31,ML
2000,CD,YEAR_REGEX_1,TIME,time_reference,"With Eyes Wide Open (Justin Time, 2000)With Paquito D'Rivera",0,10,== Discography == | === As sideman ===,39914981,2000-01-01,2000-12-31,ML
1991,CD,YEAR_REGEX_1,TIME,time_reference,"Havana Cafe (Chesky, 1991)With Jon Faddis",0,11,== Discography == | === As sideman ===,39914981,1991-01-01,1991-12-31,ML
1991,CD,YEAR_REGEX_1,TIME,time_reference,"Hornucopia (Epic, 1991)With Ken Fowser",0,12,== Discography == | === As sideman ===,39914981,1991-01-01,1991-12-31,ML
2019,CD,YEAR_REGEX_1,TIME,time_reference,"Right On Time (Posi-Tone, 2019)With Dizzy Gillespie",0,13,== Discography == | === As sideman ===,39914981,2019-01-01,2019-12-31,ML
1981,CD,YEAR_REGEX_1,TIME,time_reference,"Musician, Composer, Raconteur (Pablo, 1981) with Milt Jackson",0,14,== Discography == | === As sideman ===,39914981,1981-01-01,1981-12-31,ML
1989,CD,YEAR_REGEX_1,TIME,time_reference,"Live at the Royal Festival Hall (Enja, 1989)",0,15,== Discography == | === As sideman ===,39914981,1989-01-01,1989-12-31,ML
1992,CD,YEAR_REGEX_1,TIME,time_reference,"at Blues Alley (Blues Alley, 1992)With Jared Gold",1,16,== Discography == | === As sideman ===,39914981,1992-01-01,1992-12-31,ML
2009,CD,YEAR_REGEX_1,TIME,time_reference,"Supersonic (Posi-Tone, 2009)",0,17,== Discography == | === As sideman ===,39914981,2009-01-01,2009-12-31,ML
2012,CD,YEAR_REGEX_1,TIME,time_reference,"Golden Child (Posi-Tone, 2012)With New York Funkies",0,18,== Discography == | === As sideman ===,39914981,2012-01-01,2012-12-31,ML
1995,CD,YEAR_REGEX_1,TIME,time_reference,"(Meldac [jp], 1995) with Stanley Turrentine, Reuben WilsonWith Ben Paterson",1,19,== Discography == | === As sideman ===,39914981,1995-01-01,1995-12-31,ML
2018,CD,YEAR_REGEX_1,TIME,time_reference,"Live at Van Gelder's (Cellar Live, 2018)With John Patton",0,20,== Discography == | === As sideman ===,39914981,2018-01-01,2018-12-31,ML
1993,CD,YEAR_REGEX_1,TIME,time_reference,"[jp], 1993; Evidence, 1997) with John Zorn",1,21,== Discography == | === As sideman ===,39914981,1993-01-01,1993-12-31,ML
1997,CD,YEAR_REGEX_1,TIME,time_reference,"[jp], 1993; Evidence, 1997) with John Zorn",1,21,== Discography == | === As sideman ===,39914981,1997-01-01,1997-12-31,ML
1994,CD,YEAR_REGEX_1,TIME,time_reference,"Minor Swing (DIW, 1994 [rel. 1995]) with John Zorn",0,22,== Discography == | === As sideman ===,39914981,1994-01-01,1994-12-31,ML
1995,CD,YEAR_REGEX_1,TIME,time_reference,"Minor Swing (DIW, 1994 [rel. 1995]) with John Zorn",0,22,== Discography == | === As sideman ===,39914981,1995-01-01,1995-12-31,ML
1996,CD,YEAR_REGEX_1,TIME,time_reference,"This One's for Ja (DIW, 1996 [rel. 1998])With",0,23,== Discography == | === As sideman ===,39914981,1996-01-01,1996-12-31,ML
1998,CD,YEAR_REGEX_1,TIME,time_reference,"This One's for Ja (DIW, 1996 [rel. 1998])With",0,23,== Discography == | === As sideman ===,39914981,1998-01-01,1998-12-31,ML
1994,CD,YEAR_REGEX_1,TIME,time_reference,"Song Out of My Trees (Black Saint, 1994)",0,24,== Discography == | === As sideman ===,39914981,1994-01-01,1994-12-31,ML
1995,CD,YEAR_REGEX_1,TIME,time_reference,"Makin' a Move (Columbia, 1995)With Jason Tiemann",0,25,== Discography == | === As sideman ===,39914981,1995-01-01,1995-12-31,ML
2020,CD,YEAR_REGEX_1,TIME,time_reference,"T-Man (T-Man Records, 2020)With Doug Webb",0,26,== Discography == | === As sideman ===,39914981,2020-01-01,2020-12-31,ML
2016,CD,YEAR_REGEX_1,TIME,time_reference,"Bright Side (Posi-Tone, 2016)With Charles Williams",0,27,== Discography == | === As sideman ===,39914981,2016-01-01,2016-12-31,ML
1997,CD,YEAR_REGEX_1,TIME,time_reference,"When Alto Was King (Mapleshade, 1997)",0,28,== Discography == | === As sideman ===,39914981,1997-01-01,1997-12-31,ML
