URI,support,types,entity,offset,similarityScore,percentageOfSecondRank,entType,sentence,sentenceIndex,paragraphIndex,section,wikiPageID
http://dbpedia.org/resource/Grover_Washington_Jr.,451,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Grover Washington Jr.,0,1.0,0.0,person,"Grover Washington Jr. (December 12, 1943 – December 17, 1999) was an American jazz-funk / soul-jazz saxophonist.",0,0,,994118
http://dbpedia.org/resource/Grover_Washington_Jr.,451,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Grover Washington Jr.,0,1.0,0.0,person,"Grover Washington Jr. (December 12, 1943 – December 17, 1999) was an American jazz-funk / soul-jazz saxophonist.",0,0,,994118
http://dbpedia.org/resource/United_States,551746,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country",American,71,0.9992421232025637,6.237252054853152E-4,place,"Grover Washington Jr. (December 12, 1943 – December 17, 1999) was an American jazz-funk / soul-jazz saxophonist.",0,0,,994118
http://dbpedia.org/resource/Wes_Montgomery,668,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Wes Montgomery,11,1.0,0.0,person,"Along with Wes Montgomery and George Benson, he is considered by many to be one of the founders of the smooth jazz genre.",1,0,,994118
http://dbpedia.org/resource/George_Gershwin,4430,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",George,30,0.8968420142946596,0.0389081622447701,person,"Along with Wes Montgomery and George Benson, he is considered by many to be one of the founders of the smooth jazz genre.",1,0,,994118
http://dbpedia.org/resource/Wes_Montgomery,668,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Wes Montgomery,11,1.0,0.0,person,"Along with Wes Montgomery and George Benson, he is considered by many to be one of the founders of the smooth jazz genre.",1,0,,994118
http://dbpedia.org/resource/George_Washington,13589,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q82955,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Politician",Washington,32,0.43267847908595725,0.5764874318823937,person,"Throughout the 1970s and 1980s, Washington made some of the genre's most memorable hits, including ""Mister Magic"", ""Reed Seed"", ""Black Frost"", ""Winelight"", ""Inner City Blues"", ""Let it Flow(For Dr. J)"" and ""The Best is Yet to Come"".",0,2,,994118
http://dbpedia.org/resource/Bill_Withers,693,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Bill Withers,72,1.0,4.457757388875721E-19,person,"In addition, he performed very frequently with other artists, including Bill Withers on ""Just the Two of Us"", Patti LaBelle on ""The Best Is Yet to Come"" and Phyllis Hyman on ""A Sacred Kind of Love"".",1,2,,994118
http://dbpedia.org/resource/Patti_LaBelle,1139,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Patti LaBelle,110,1.0,4.832109265585815E-16,person,"In addition, he performed very frequently with other artists, including Bill Withers on ""Just the Two of Us"", Patti LaBelle on ""The Best Is Yet to Come"" and Phyllis Hyman on ""A Sacred Kind of Love"".",1,2,,994118
http://dbpedia.org/resource/Phyllis_Hyman,239,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Phyllis Hyman,157,1.0,7.40445306806407E-18,person,"In addition, he performed very frequently with other artists, including Bill Withers on ""Just the Two of Us"", Patti LaBelle on ""The Best Is Yet to Come"" and Phyllis Hyman on ""A Sacred Kind of Love"".",1,2,,994118
http://dbpedia.org/resource/Bill_Withers,693,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Bill Withers,72,1.0,4.457757388875721E-19,person,"In addition, he performed very frequently with other artists, including Bill Withers on ""Just the Two of Us"", Patti LaBelle on ""The Best Is Yet to Come"" and Phyllis Hyman on ""A Sacred Kind of Love"".",1,2,,994118
http://dbpedia.org/resource/Patti_LaBelle,1139,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Patti LaBelle,110,1.0,4.832109265585815E-16,person,"In addition, he performed very frequently with other artists, including Bill Withers on ""Just the Two of Us"", Patti LaBelle on ""The Best Is Yet to Come"" and Phyllis Hyman on ""A Sacred Kind of Love"".",1,2,,994118
http://dbpedia.org/resource/Dave_Brubeck,1386,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Dave Brubeck,42,1.0,0.0,person,"He is also remembered for his take on the Dave Brubeck classic ""Take Five"", and for his 1996 version of ""Soulful Strut"".",2,2,,994118
http://dbpedia.org/resource/Dave_Brubeck,1386,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Dave Brubeck,42,1.0,0.0,person,"He is also remembered for his take on the Dave Brubeck classic ""Take Five"", and for his 1996 version of ""Soulful Strut"".",2,2,,994118
http://dbpedia.org/resource/Tenor_saxophone,,http://dbpedia.org/ontology/Person,,,,,person,"(Although he was later photographed with Keilwerth SX90 and SX90R black nickel plated soprano, alto, and tenor saxophones on album covers, he rarely played them live or in the studio.)",0,3,,994118
http://dbpedia.org/resource/George_Washington,13589,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q82955,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Politician",Washington,0,0.42319658408243704,0.6103858262720719,person,"Washington was born in Buffalo, New York, United States, on December 12, 1943.",0,5,== Early life ==,994118
"http://dbpedia.org/resource/Buffalo,_New_York",14903,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City","Buffalo, New York",23,0.9578810984017805,0.028623899394804878,place,"Washington was born in Buffalo, New York, United States, on December 12, 1943.",0,5,== Early life ==,994118
http://dbpedia.org/resource/United_States,551746,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country",United States,42,0.9999258136943833,4.659535359936304E-5,place,"Washington was born in Buffalo, New York, United States, on December 12, 1943.",0,5,== Early life ==,994118
http://dbpedia.org/resource/Benny_Goodman,2298,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Benny Goodman,68,1.0,0.0,person,"He grew up listening to the great jazzmen and big band leaders like Benny Goodman, Fletcher Henderson, and others like them.",2,5,== Early life ==,994118
http://dbpedia.org/resource/Fletcher_Henderson,536,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Fletcher Henderson,83,1.0,0.0,person,"He grew up listening to the great jazzmen and big band leaders like Benny Goodman, Fletcher Henderson, and others like them.",2,5,== Early life ==,994118
http://dbpedia.org/resource/Benny_Goodman,2298,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Benny Goodman,68,1.0,0.0,person,"He grew up listening to the great jazzmen and big band leaders like Benny Goodman, Fletcher Henderson, and others like them.",2,5,== Early life ==,994118
