URI,support,types,entity,offset,similarityScore,percentageOfSecondRank,entType,sentence,sentenceIndex,paragraphIndex,section,wikiPageID
http://dbpedia.org/resource/Mamie_Van_Doren,204,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Mamie Van Doren,0,1.0,0.0,person,"Mamie Van Doren (born Joan Lucille Olander; February 6, 1931) is an American actress, model, singer, and sex symbol.",0,0,,630312
http://dbpedia.org/resource/Lucille_Ball,1557,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Lucille,27,0.9616412529609408,0.039735357261878004,person,"Mamie Van Doren (born Joan Lucille Olander; February 6, 1931) is an American actress, model, singer, and sex symbol.",0,0,,630312
http://dbpedia.org/resource/United_States,551746,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country",American,68,0.8452304460553676,0.18143678889515374,place,"Mamie Van Doren (born Joan Lucille Olander; February 6, 1931) is an American actress, model, singer, and sex symbol.",0,0,,630312
http://dbpedia.org/resource/Sex_symbol,,http://dbpedia.org/ontology/Person,,,,,person,"Mamie Van Doren (born Joan Lucille Olander; February 6, 1931) is an American actress, model, singer, and sex symbol.",0,0,,630312
http://dbpedia.org/resource/Lucille_Ball,1557,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Lucille,104,0.9720465128223057,0.02841241676300853,person,"Van Doren was born on February 6, 1931 in Rowena, South Dakota, the daughter of Warner Carl Olander and Lucille Harriet Bennett.",0,2,== Early life ==,630312
http://dbpedia.org/resource/Doren,7,"Wikidata:Q486972,Schema:Place,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Settlement",Doren,4,0.9999986835370717,0.0,place,"Van Doren was born on February 6, 1931 in Rowena, South Dakota, the daughter of Warner Carl Olander and Lucille Harriet Bennett.",0,2,== Early life ==,630312
http://dbpedia.org/resource/Sweden,102046,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country",Swedish,25,0.519829629184781,0.5310437296651018,place,She is of three-quarters Swedish ancestry; the remainder is mixed English and German.,1,2,== Early life ==,630312
http://dbpedia.org/resource/Los_Angeles,123072,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City",Los Angeles,59,0.9999401560215074,2.6593712805687377E-5,place,"In 1939, the family moved to Sioux City, Iowa, and then to Los Angeles during May 1942.",2,2,== Early life ==,630312
http://dbpedia.org/resource/Sioux_City_metropolitan_area,,http://dbpedia.org/ontology/Place,,,,,place,"In 1939, the family moved to Sioux City, Iowa, and then to Los Angeles during May 1942.",2,2,== Early life ==,630312
http://dbpedia.org/resource/Doren,7,"Wikidata:Q486972,Schema:Place,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Settlement",Doren,19,0.9999986835370717,0.0,place,"In early 1946, Van Doren began working as an usher at the Pantages Theatre in Hollywood.",0,3,== Early life ==,630312
