URI,support,types,entity,offset,similarityScore,percentageOfSecondRank,entType,sentence,sentenceIndex,paragraphIndex,section,wikiPageID
http://dbpedia.org/resource/Andy_Mackay,191,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Andrew Mackay,0,0.9999999648995022,3.5100492183880385E-8,person,"Andrew Mackay (born 23 July 1946) is an English multi-instrumentalist, best known as a founding member (playing oboe and saxophone) of the art rock group Roxy Music.",0,0,,2657736
http://dbpedia.org/resource/Andy_Mackay,191,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Andrew Mackay,0,0.9999999648995022,3.5100492183880385E-8,person,"Andrew Mackay (born 23 July 1946) is an English multi-instrumentalist, best known as a founding member (playing oboe and saxophone) of the art rock group Roxy Music.",0,0,,2657736
http://dbpedia.org/resource/Session_musician,,http://dbpedia.org/ontology/Person,,,,,person,"In addition, he has taught music and provided scores for television, while his CV as a session musician encompasses some of the most noteworthy and recognisable names in the music business.",0,1,,2657736
http://dbpedia.org/resource/Margaret_Tudor,471,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Royalty",Margaret,160,0.9932074052694211,0.004599151539873082,person,"Mackay was born in Lostwithiel, Cornwall, England, and grew up in central London, attending Westminster City School where he was a chorister in the choir of St Margaret's, Westminster.",0,3,== Life and career ==,2657736
http://dbpedia.org/resource/Lostwithiel,227,"Wikidata:Q486972,Schema:Place,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Settlement",Lostwithiel,19,0.9999999391720583,3.754226319274447E-8,place,"Mackay was born in Lostwithiel, Cornwall, England, and grew up in central London, attending Westminster City School where he was a chorister in the choir of St Margaret's, Westminster.",0,3,== Life and career ==,2657736
http://dbpedia.org/resource/Cornwall,24677,"Wikidata:Q3455524,Schema:Place,Schema:AdministrativeArea,DBpedia:Region,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:AdministrativeRegion",Cornwall,32,0.9999998626958396,9.463209791447406E-8,place,"Mackay was born in Lostwithiel, Cornwall, England, and grew up in central London, attending Westminster City School where he was a chorister in the choir of St Margaret's, Westminster.",0,3,== Life and career ==,2657736
http://dbpedia.org/resource/London,242203,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City",London,74,0.9968207468389932,0.003035878156354622,place,"Mackay was born in Lostwithiel, Cornwall, England, and grew up in central London, attending Westminster City School where he was a chorister in the choir of St Margaret's, Westminster.",0,3,== Life and career ==,2657736
http://dbpedia.org/resource/Westminster,4691,"Wikidata:Q486972,Schema:Place,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Settlement",Westminster,172,0.6152871181814064,0.5656942690333653,place,"Mackay was born in Lostwithiel, Cornwall, England, and grew up in central London, attending Westminster City School where he was a chorister in the choir of St Margaret's, Westminster.",0,3,== Life and career ==,2657736
http://dbpedia.org/resource/Choirboy,,http://dbpedia.org/ontology/Person,,,,,person,"Mackay was born in Lostwithiel, Cornwall, England, and grew up in central London, attending Westminster City School where he was a chorister in the choir of St Margaret's, Westminster.",0,3,== Life and career ==,2657736
http://dbpedia.org/resource/Publicist,,http://dbpedia.org/ontology/Person,,,,,person,"While at university, he played with a band called The Nova Express and, together with future Roxy Music publicist Simon Puxley, formed part of a performance art group called Sunshine.",2,3,== Life and career ==,2657736
