sentences,sentenceIndex,paragraphIndex,section,wikiId
"Clarence Otto Pauling (March 19, 1928 – May 6, 1995) better known and published as Clarence Paul, was an American songwriter, record producer and singer who was best known for his career with Detroit's Motown Records.",0,0,N/A,2553865
==,0,1,== Early life and career ==,2553865
Early life and career,1,1,== Early life and career ==,2553865
==,2,1,== Early life and career ==,2553865
"Born in Winston-Salem, North Carolina, United States, Paul was the son of Lowman Pauling and Arsula Price.",0,2,== Early life and career ==,2553865
His brother was guitarist/songwriter Lowman Pauling Jr.,1,2,== Early life and career ==,2553865
The two brothers co-founded The '5' Royales singing group.,2,2,== Early life and career ==,2553865
"Their father was a coal miner in Bluefield, West Virginia, where the brothers listened to country music on the town's only radio station.",3,2,== Early life and career ==,2553865
"In Winston-Salem, the brothers formed the gospel group, the Royal Sons Quintet, later to become The ""5"" Royales.",4,2,== Early life and career ==,2553865
"Paul dropped the ""ing"" from his last name after moving to Detroit in the 1950s, so he would not to be confused with his older brother.",5,2,== Early life and career ==,2553865
"Lowman Pauling Jr. wrote the hit song ""Dedicated to the One I Love"".",6,2,== Early life and career ==,2553865
==,0,3,== Writing and production career ==,2553865
Writing and production career ==,1,3,== Writing and production career ==,2553865
"In 1958, he had one of his first major songwriting credits.",0,4,== Writing and production career ==,2553865
"He co-wrote and recorded ""I Need Your Lovin'"" for the Hanover label.",1,4,== Writing and production career ==,2553865
"It was covered less than a year later, in 1959, and became a #14 R&B hit for Roy Hamilton.",2,4,== Writing and production career ==,2553865
"His other notable songs included ""A Place in the Sun"", ""Hey, Love"", and ""Until You Come Back to Me"".",3,4,== Writing and production career ==,2553865
"At Motown, he gained fame as Stevie Wonder's mentor and main producer, during Wonder's teenage years.",4,4,== Writing and production career ==,2553865
"He co-wrote Wonder's first hit song, ""Fingertips"" (1963).",5,4,== Writing and production career ==,2553865
"He also sang backup vocals on Wonder's top-ten version of Bob Dylan's ""Blowin' in the Wind"", and Wonder's version of ""Funny How Time Slips Away"".",6,4,== Writing and production career ==,2553865
"Paul also produced early Temptations records and wrote/co-wrote such hits as ""Until You Come Back to Me (That's What I'm Gonna Do)"" originally for Wonder, and later given to Aretha Franklin who made it a #1 hit, and ""Hitch Hike"" for Marvin Gaye, later covered by The Rolling Stones, and others.",7,4,== Writing and production career ==,2553865
Paul relocated from Detroit to Los Angeles in the early 1970s.,8,4,== Writing and production career ==,2553865
==,0,5,== Later life ==,2553865
Later life ==,1,5,== Later life ==,2553865
"Paul retired to Las Vegas, Nevada.",0,6,== Later life ==,2553865
"He died of complications of heart disease and diabetes, at Cedars-Sinai Medical Center in Los Angeles, California on May 6, 1995, at age 67.",1,6,== Later life ==,2553865
==,0,7,== Selective Discography ==,2553865
Selective Discography ==,1,7,== Selective Discography ==,2553865
===,0,8,== Selective Discography == | === Singles ===,2553865
Singles =,1,8,== Selective Discography == | === Singles ===,2553865
==,2,8,== Selective Discography == | === Singles ===,2553865
===,0,9,== Selective Discography == | === Albums ===,2553865
Albums ===,1,9,== Selective Discography == | === Albums ===,2553865
==,0,10,== References ==,2553865
References ==,1,10,== References ==,2553865
==,0,11,== External links ==,2553865
External links ==,1,11,== External links ==,2553865
The Clarence Paul Page,0,12,== External links ==,2553865
