sentences,sentenceIndex,paragraphIndex,section,wikiId
"Marinella (Greek: Μαρινέλλα) (born 20 May 1938, Thessaloniki) is one of the most popular Greek singers whose career has spanned several decades.",0,0,N/A,748098
She has sung professionally since 1957.,1,0,N/A,748098
"Since the beginning of her career, she has released 66 solo  albums and has been featured on albums by other musicians.",2,0,N/A,748098
==,0,1,== Early life ==,748098
Early life ==,1,1,== Early life ==,748098
"She was born Kyriaki Papadopoulou (Κυριακή Παπαδοπούλου), in the city of Thessaloniki in northern Greece.",0,2,== Early life ==,748098
Her parents were Greek refugees from Constantinople.,1,2,== Early life ==,748098
"She is the fourth and last child of a large family, which despite its poverty, was rich in love and in artistic vein.",2,2,== Early life ==,748098
"The whole family gathered around the turntable and sang, while her father tried to teach children the steps of the waltz and the tango.",3,2,== Early life ==,748098
"From the age of four years singing on the radio broadcast in ""Pediki Ora (Children's Hour)"" and later did ads for shops such as ""Melka"" in Thessaloniki, earning her first pocket money.",4,2,== Early life ==,748098
She participated in many performances of children's theatre.,5,2,== Early life ==,748098
"At age 15, she gave up her budding career to finish school, but by seventeen, her passion for the theatre is stirring and she joins the artistic group of Mary Laurent, a ""mpoulouki"" (so called then the singer troupes that traveled Greece end-to-end for performances) and plays small roles.",6,2,== Early life ==,748098
"One day, the lead singer fell sick and sought Marinella as a replacement, who was willing to take the singer's place.",7,2,== Early life ==,748098
"At that moment, the Greek music world found one of its best representatives.",8,2,== Early life ==,748098
Marinella became the lead singer of the troupe.,9,2,== Early life ==,748098
She later joined the Military Theatre because the remuneration was better.,10,2,== Early life ==,748098
"At the same time she started her career as a singer at the ""Panorama"" centre of Thessaloniki, where Tolis Harmas coined the name ""Marinella"" for her, inspired by his song.",11,2,== Early life ==,748098
"She released her first song in 1957, ""Nitsa, Elenitsa (Little Helen)"".",12,2,== Early life ==,748098
Her early career was marked by her collaboration with singer Stelios Kazantzidis.,13,2,== Early life ==,748098
"Together they managed to become the greatest duet of Greece, unsurpassed even today.",14,2,== Early life ==,748098
"Starting at the night club ""Luxembourg"" in Thessaloniki where they enjoyed great success, they later moved to Athens, the capital, where they became widely known.",15,2,== Early life ==,748098
"They sang the songs of Mikis Theodorakis, Manos Hadjidakis, Vassilis Tsitsanis, Giorgos Mitsakis, Giorgos Zambetas, Apostolos Kaldaras, Theodoros Derveniotis, Stavros Xarchakos, Christos Leontis, whom are considered the best composers of the era.",16,2,== Early life ==,748098
Marinella married Stelios Kazantzidis on 7 May 1964 and they toured together in Germany and the United States.,0,3,== Early life ==,748098
They divorced in September 1966.,1,3,== Early life ==,748098
Marinella then began a solo career and eventually in 1974 married singer Tolis Voskopoulos.,2,3,== Early life ==,748098
This second marriage also ended in divorce in 1981.,3,3,== Early life ==,748098
==,0,4,== Early career ==,748098
Early career ==,1,4,== Early career ==,748098
"In October 1970, Marinella participated in the V Festival Internacional da Cançao Popular – Parte Internacion (FIC) in Rio de Janeiro, representing Greece with the song ""Kyra Giorgena (Wife of George)"", finishing 4th among 38 countries.",0,5,== Early career ==,748098
"On October 24, 1970, the Billboard wrote ""Marinella from Greece, knows audiences in Athens clubs, carries enchantment in her songs and the warmth of the sun in her voice"" (by Henry Johnston).",1,5,== Early career ==,748098
"Marinella was the first Greek singer to participate in the International MIDEM Festival of 1973 in Cannes with and three new songs composed by Stavros Xarchakos and in the Eurovision Song Contest of 1974, placing eleventh with the song ""Krasi, Thalassa Kai T' Agori Mou (Wine, sea and my boyfriend)"".",2,5,== Early career ==,748098
Greek rock band Nostradamos had won the first Eurovision participation contest ran by the state broadcaster ERT to represent Greece at Eurovision.,3,5,== Early career ==,748098
"However, due to a scandal, the band was not allowed to compete at Eurovision, and Marinella was sent instead.",4,5,== Early career ==,748098
"She also performed in several Greek musicals, both as singer and actress.",5,5,== Early career ==,748098
"Her popularity rose in the late 1960s, 1970s and 1980s, with a string of successful albums and live shows.",6,5,== Early career ==,748098
"She developed a new standard for shows in the Greek night clubs, introducing costumes, dancing, and special lighting effects.",7,5,== Early career ==,748098
==,0,6,== Later career ==,748098
Later career ==,1,6,== Later career ==,748098
"On 27 April 1998, Marinella performed in the Athens Concert Hall, performing her older hits to great acclaim.",0,7,== Later career ==,748098
"Her concert at the small Olympic Stadium of Athens on 1 October 1999 was a great success with more than 25,000 people.",1,7,== Later career ==,748098
"In November 2002, she collaborated with George Dalaras.",2,7,== Later career ==,748098
They performed concerts in Athens and Thessaloniki as well as abroad.,3,7,== Later career ==,748098
"The tour was titled ""Mazi (Together)"" and the released live album from these performances reached platinum status in 2003.",4,7,== Later career ==,748098
"On 10 April 2003, The New York Times critic wrote about Marinella, ""Her voice was earthy and strong, and she had the presence of an actress as she danced a few teasing steps or brought dignity to longing"" (by Jon Pareles).",5,7,== Later career ==,748098
"In March 2004, she released a brand new album with new songs by Nikos Antypas and Lina Nikolakopoulou, entitled ""Ammos Itane (It was sand)"".",6,7,== Later career ==,748098
"In the same year, on 19 August, she performed at the closing ceremony of the 2004 Summer Olympics, along with Dimitra Galani, Haris Alexiou, Yiannis Parios and George Dalaras.",7,7,== Later career ==,748098
"In December 2005, she released a new album titled ""Tipota Den Ginete Tihea (Nothing is random)"", composed by Giorgos Theofanous.",8,7,== Later career ==,748098
"The album reached gold status and includes duets with famous Greek singers, such as Antonis Remos and Glykeria.",9,7,== Later career ==,748098
"In 2006, two new compilations of Marinella were officially released, the first titled ""Sti Skini (On stage)"" and containing older live recordings and the second one titled ""Ta Logia Ine Peritta – 50 Chronia Tragoudi (Words are pointless – 50 Years of song)"", which is a complete eight CDs boxset with Marinella's greatest hits from the beginning of her career until her collaboration with Kostas Hatzis at ""Recital"".",10,7,== Later career ==,748098
"She returned to nightlife, by performing live with Antonis Remos at the Athens Arena in 2006–07 and 2007–08, with Giannis Parios at the Diogenis Studio in the winter season 2008–09, and with Natassa Theodoridou at the Votanikos in 2011–12, in Athens.",11,7,== Later career ==,748098
==,0,8,== Versatility ==,748098
Versatility ==,1,8,== Versatility ==,748098
"Even though Marinella is often considered a singer of folk songs, her range is quite broad and has included a variety of musical styles including traditional, laika, pop, blues, and jazz.",0,9,== Versatility ==,748098
"Marinella is characterised as ""The Great Lady of Song"" in Greece, where she is regarded with great respect.",1,9,== Versatility ==,748098
"She rarely makes public appearances, and her concerts are few and far between.",2,9,== Versatility ==,748098
==,0,10,== Discography ==,748098
Discography ==,1,10,== Discography ==,748098
===,0,11,== Discography == | === Studio albums ===,748098
Studio albums ===,1,11,== Discography == | === Studio albums ===,748098
1964:,0,12,== Discography == | === Studio albums ===,748098
Kazantzidis & Marinella – Megales Epitihies (Great hits),1,12,== Discography == | === Studio albums ===,748098
1965:,0,13,== Discography == | === Studio albums ===,748098
Chrysos Diskos Kazantzidi & Marinellas (Golden record),1,13,== Discography == | === Studio albums ===,748098
1967:,0,14,== Discography == | === Studio albums ===,748098
Anapolontas (Remembering with Stelios Kazanztidis and Marinella),1,14,== Discography == | === Studio albums ===,748098
1969:,0,15,== Discography == | === Studio albums ===,748098
Stalia - Stalia (Drop by drop),1,15,== Discography == | === Studio albums ===,748098
1969:,0,16,== Discography == | === Studio albums ===,748098
Kazantzidis & Marinella,1,16,== Discography == | === Studio albums ===,748098
1969:,0,17,== Discography == | === Studio albums ===,748098
Otan Simani Esperinos (When the evening bells are ringing),1,17,== Discography == | === Studio albums ===,748098
1969:,0,18,== Discography == | === Studio albums ===,748098
Marinella,1,18,== Discography == | === Studio albums ===,748098
