time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
"June 23 , 1971","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Ambrosia Nicole Parsley (born June 23, 1971, Reseda, California, United States) is an American alternative pop/rock singer-songwriter.",0,0,,20576488
1999,CD,YEAR_REGEX_1,TIME,time_reference,"She began her career  in 1999 as the lead singer of Shivaree accompanied by Danny McGough (keyboard), and Duke McVinnie (guitar).",1,0,,20576488
"June 23 , 1971","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Parsley was born June 23, 1971, and grew up in Reseda, California.",0,2,== History ==,20576488
April 2004,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"In April 2004, Ambrosia Parsley embarked on a project for the liberal radio station Air America called Ambrosia Sings the News, providing a short song, usually under a minute or so, always with the same melody, that attempted to encapsulate the contents of the previous week's headlines.",0,4,== History == | === Ambrosia Sings The News ===,20576488
a minute,DT NN,INARTICLE_REGEX TIME_UNIT_REGEX,MODIFIER TIME,time_reference,"In April 2004, Ambrosia Parsley embarked on a project for the liberal radio station Air America called Ambrosia Sings the News, providing a short song, usually under a minute or so, always with the same melody, that attempted to encapsulate the contents of the previous week's headlines.",0,4,== History == | === Ambrosia Sings The News ===,20576488
of the previous week,IN DT JJ NN,PREFIX_REGEX_1 PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER MODIFIER TIME,time_reference,"In April 2004, Ambrosia Parsley embarked on a project for the liberal radio station Air America called Ambrosia Sings the News, providing a short song, usually under a minute or so, always with the same melody, that attempted to encapsulate the contents of the previous week's headlines.",0,4,== History == | === Ambrosia Sings The News ===,20576488
2004,CD,YEAR_REGEX_1,TIME,time_reference,"The show was successful enough that a single entitled ""2004 (The Year In Review...For Anyone Who Can Bear the Mere Thought)"" was sold exclusively via iTunes.",2,4,== History == | === Ambrosia Sings The News ===,20576488
The Year,DT NN,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,"The show was successful enough that a single entitled ""2004 (The Year In Review...For Anyone Who Can Bear the Mere Thought)"" was sold exclusively via iTunes.",2,4,== History == | === Ambrosia Sings The News ===,20576488
"April 28 , 2015","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"•  Weeping Cherry April 28, 2015 by Barbes Records (US Release)",0,8,== Discography == | === Albums ===,20576488
"October 28 , 2013","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Weeping Cherry October 28, 2013 by Fargo Records (EU Release)",0,9,== Discography == | === Albums ===,20576488
"December 8 , 2012","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"December 8, 2012",2,11,== Discography == | === EPs ===,20576488
2010,CD,YEAR_REGEX_1,TIME,time_reference,"""Rubble"" (2010)",0,13,== Discography == | === Singles ===,20576488
2011,CD,YEAR_REGEX_1,TIME,time_reference,"""The Other Side"" (2011)",0,14,== Discography == | === Singles ===,20576488
"May 20 , 2003","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"""Ether"" (back up vocals), from the album ""La musica negra"" by Verbena, May 20, 2003.",0,17,== Ambrosia Parsley (Collaborations) ==,20576488
