time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
"June 2 , 1971","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Nick Catanese (born June 2, 1971) is an American musician.",0,0,,2088405
day,NN,TIME_UNIT_REGEX,TIME,time_reference,"Wylde had been discussing with his wife about getting a second guitarist that very day, then got back to Catanese, the two met up and jammed and Catanese joined Wylde on the Book of Shadows tour (Wylde's solo album).",4,0,,2088405
1998,CD,YEAR_REGEX_1,TIME,time_reference,"When Wylde was looking to form a band in 1998, Catanese recommended drummer Phil Ondich to him.",5,0,,2088405
1999,CD,YEAR_REGEX_1,TIME,time_reference,"Sonic Brew was recorded, and in 1999, John DeServio was added to the lineup on bass—Black Label Society was officially formed.",6,0,,2088405
October 2005,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"Ondich was eventually replaced by Craig Nunenmacher, and several bassists (Steve Gibb, Mike Inez, Robert Trujillo, and James Lomenzo) replaced JD until he ultimately returned to the band in October 2005.",7,0,,2088405
December 2013,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,Catanese left Black Label Society in December 2013.,8,0,,2088405
2001,CD,YEAR_REGEX_1,TIME,time_reference,Nick Catanese also appeared in the movie Rock Star in 2001.,0,1,,2088405
previously,RB,TIMELINE_REGEX,TIME,time_reference,"Nick previously played Washburn guitars, and moved to Paul Reed Smith when his Washburn contract expired on January 7, 2009.",1,2,,2088405
"January 7 , 2009","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Nick previously played Washburn guitars, and moved to Paul Reed Smith when his Washburn contract expired on January 7, 2009.",1,2,,2088405
2010,CD,YEAR_REGEX_1,TIME,time_reference,"Catanese formed the band Speed X with Mike Stone from Queensrÿche (guitar and vocals), Josh Sattler (bass) and drummer Mike Froedge, both from DoubleDrive in 2010, and later formed a with bassist Vinnie Salvatore and drummer Dusty Winterrowd.",0,3,,2088405
Winterrowd,NNP,SEASON_REGEX,TIME,time_reference,"Catanese formed the band Speed X with Mike Stone from Queensrÿche (guitar and vocals), Josh Sattler (bass) and drummer Mike Froedge, both from DoubleDrive in 2010, and later formed a with bassist Vinnie Salvatore and drummer Dusty Winterrowd.",0,3,,2088405
January 2018,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"In January 2018, Catanese pleaded guilty to unlawful sexual conduct with a minor, corruption of minors, and endangering the welfare of children.",0,4,,2088405
five years,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,Catanese was sentenced to five years' probation and must register as a Megan's Law offender for the next 25 years.,2,4,,2088405
the next 25 years,DT JJ CD NNS,PREFIX_REGEX_1 PREFIX_REGEX_1 DIGIT_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER NUMERAL TIME,time_reference,Catanese was sentenced to five years' probation and must register as a Megan's Law offender for the next 25 years.,2,4,,2088405
