time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
"March 5 , 1987","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Derek Johnson (born March 5, 1987) is an American Christian musician.",0,0,,46633317
2012,CD,YEAR_REGEX_1,TIME,time_reference,"His first release was with Jesus Culture, Emerging Voices, with band member, Justin Jarvis, and it was released in 2012, yet he joined the group in 2009.",1,0,,46633317
2009,CD,YEAR_REGEX_1,TIME,time_reference,"His first release was with Jesus Culture, Emerging Voices, with band member, Justin Jarvis, and it was released in 2012, yet he joined the group in 2009.",1,0,,46633317
2015,CD,YEAR_REGEX_1,TIME,time_reference,"The first album, Real Love, was released in 2015 by Jesus Culture Music alongside Sparrow Records.",2,0,,46633317
"March 5 , 1987","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"He was born on March 5, 1987 in Roselawn, Indiana, the youngest of six brothers, and he departed for Redding, California to attend Bethel Church in 2007, after his girlfriend graduated high school.",0,2,== Early life ==,46633317
2007,CD,YEAR_REGEX_1,TIME,time_reference,"He was born on March 5, 1987 in Roselawn, Indiana, the youngest of six brothers, and he departed for Redding, California to attend Bethel Church in 2007, after his girlfriend graduated high school.",0,2,== Early life ==,46633317
2008,CD,YEAR_REGEX_1,TIME,time_reference,"Johnson married Becky Fox in 2008, when they resided in Redding, California, yet the couple presently reside in Sacramento, California with their child.",0,4,== Personal life ==,46633317
the couple presently,DT NN RB,PREFIX_REGEX_1 PREFIX_REGEX_2 TIMELINE_REGEX,MODIFIER MODIFIER TIME,time_reference,"Johnson married Becky Fox in 2008, when they resided in Redding, California, yet the couple presently reside in Sacramento, California with their child.",0,4,== Personal life ==,46633317
2009,CD,YEAR_REGEX_1,TIME,time_reference,"Johnson's music career started in 2009, when he became a part of Jesus Culture, and he was featured on their 2012 release, Emerging Voices, with band member Justin Jarvis.",0,6,== Music career ==,46633317
their 2012,PRP$ CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,,"Johnson's music career started in 2009, when he became a part of Jesus Culture, and he was featured on their 2012 release, Emerging Voices, with band member Justin Jarvis.",0,6,== Music career ==,46633317
"April 7 , 2015","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"The first album, Real Love, was released on April 7, 2015, after he turned 28 years old, by Jesus Culture Music alongside Sparrow Records.",1,6,== Music career ==,46633317
28 years old,CD NNS JJ,DIGIT_REGEX_1 TIME_UNIT_REGEX SUFFIX_REGEX,NUMERAL TIME MODIFIER,,"The first album, Real Love, was released on April 7, 2015, after he turned 28 years old, by Jesus Culture Music alongside Sparrow Records.",1,6,== Music career ==,46633317
