time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
16 January 1986,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"Nadine Petra Katarina Shah (born 16 January 1986) is an English singer, songwriter and musician.",0,0,,40343947
April 2015,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,Shah and Hillier released their second record titled Fast Food in April 2015.,4,4,== Career ==,40343947
March 2015,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"She also made a guest appearance on two tracks of Ghostpoet's album, Shedding Skin, which was released in March 2015.",5,4,== Career ==,40343947
February 2016,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"In February 2016, Hillier and Shah scored the music to the Northern Stage production of Get Carter.",6,4,== Career ==,40343947
August 2017,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,Her album Holiday Destination was released in August 2017.,8,4,== Career ==,40343947
2018,CD,YEAR_REGEX_1,TIME,time_reference,The album was nominated for a Mercury Prize in 2018.,10,4,== Career ==,40343947
26 June 2020,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,The fourth studio album Kitchen Sink came out on 26 June 2020 and found much acclaim of critics.,11,4,== Career ==,40343947
today,NN,TIMELINE_REGEX,TIME,time_reference,In some of the lyrics she considers what it means to be a thirtysomething woman today.,12,4,== Career ==,40343947
November 2020,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"Shah provided testimony to the UK government's Digital, Culture, Media and Sport Committee as part of an ongoing probe into the economics of music streaming in November 2020, citing a lack of transparency regarding musicians' royalty payments.",13,4,== Career ==,40343947
November 2019,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"In November 2019, along with 34 other musicians, Shah signed a letter endorsing the Labour Party leader Jeremy Corbyn in the 2019 UK general election with a call to end austerity.",0,10,== Personal life == | === Political views ===,40343947
the 2019,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"In November 2019, along with 34 other musicians, Shah signed a letter endorsing the Labour Party leader Jeremy Corbyn in the 2019 UK general election with a call to end austerity.",0,10,== Personal life == | === Political views ===,40343947
2020,CD,YEAR_REGEX_1,TIME,time_reference,"In 2020, she voiced her support for the newly-elected Labour Party leader Keir Starmer.",1,10,== Personal life == | === Political views ===,40343947
July 2013,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,Love Your Dum and Mad (July 2013),0,13,== Discography ==,40343947
April 2015,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,Fast Food (April 2015),0,14,== Discography ==,40343947
August 2017,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,Holiday Destination (August 2017),0,15,== Discography ==,40343947
June 2020,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"Kitchen Sink (June 2020, Infectious Music/BMG/Warner)Extended plays",0,16,== Discography ==,40343947
November 2012,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,Aching Bones (November 2012),0,17,== Discography ==,40343947
April 2013,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,Dreary Town (April 2013),0,18,== Discography ==,40343947
13 November 2012,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"Freeman, John (13 November 2012).",0,21,== External links ==,40343947
23 December 2013,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,Retrieved 23 December 2013.,3,21,== External links ==,40343947
8 January 2013,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"Tucker, Paul (8 January 2013).",0,22,== External links ==,40343947
23 December 2013,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,Retrieved 23 December 2013.,3,22,== External links ==,40343947
5 October 2012,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"Lester, Paul (5 October 2012).",0,23,== External links ==,40343947
23 December 2013,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,Retrieved 23 December 2013.,3,23,== External links ==,40343947
