time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
"August 25 , 1999","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Sophie Cates (born August 25, 1999), formerly known as Silver Sphere, is an American singer-songwriter.",0,0,,65609612
October 2019,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"in October 2019, and was subsequently signed to RCA Records.",2,0,,65609612
September 2020,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"In September 2020, she released her second EP, All My Boyfriends, through RCA.",3,0,,65609612
2018,CD,YEAR_REGEX_1,TIME,time_reference,"In 2018, Cates independently released her debut single, ""Drinking Games"", using the stage name Silver Sphere.",0,2,== Career ==,65609612
"October 2 , 2019","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"On October 2, 2019, she independently released her debut extended play, Yikes!.",3,2,== Career ==,65609612
"July 22 , 2020","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"led to Cates being signed by RCA Records, and on July 22, 2020, she released her debut major-label single, ""Crowd"".",6,2,== Career ==,65609612
the day,DT NN,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,"On the day of its release, she announced that her second extended play, All My Boyfriends, would be released on September 23, 2020.",7,2,== Career ==,65609612
"September 23 , 2020","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"On the day of its release, she announced that her second extended play, All My Boyfriends, would be released on September 23, 2020.",7,2,== Career ==,65609612
"August 12 , 2020","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Prior to the EP's release, she released ""Handle Me"" as a single on August 12, 2020.",8,2,== Career ==,65609612
"November 25 , 2020","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"On November 25, 2020, she released the single ""Football Game"".",12,2,== Career ==,65609612
July 2021,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"In July 2021, Cates announced via social media that she would be using her birth name as her professional artist name.",13,2,== Career ==,65609612
