time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
31 May 1989,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,Charlie Barnes (born 31 May 1989) is an English singer and songwriter.,0,0,,47789350
currently,RB,TIMELINE_REGEX,TIME,time_reference,"He is a vocalist and multi-instrumentalist performing under his own name, and currently as a touring musician with indie rock band Bastille.",1,0,,47789350
Last Night,JJ NNP,PREFIX_REGEX_1 DAY_TIME_REGEX,MODIFIER TIME,time_reference,"He has released three albums; the latest, Last Night's Glitter, was released in July 2020.",2,0,,47789350
July 2020,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"He has released three albums; the latest, Last Night's Glitter, was released in July 2020.",2,0,,47789350
2010,CD,YEAR_REGEX_1,TIME,time_reference,"In 2010, when completing his final year of study, he self-released the album Geekk., as part of his final project.",2,2,== Career ==,47789350
final year,JJ NN,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,"In 2010, when completing his final year of study, he self-released the album Geekk., as part of his final project.",2,2,== Career ==,47789350
2009,CD,YEAR_REGEX_1,TIME,time_reference,"In 2009, he befriended the band Amplifier and performed support slots for them.",3,2,== Career ==,47789350
2015,CD,YEAR_REGEX_1,TIME,time_reference,"In 2015, he signed to Superball Music and released his debut album More Stately Mansions on 11 May 2015.",5,2,== Career ==,47789350
11 May 2015,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"In 2015, he signed to Superball Music and released his debut album More Stately Mansions on 11 May 2015.",5,2,== Career ==,47789350
4 June 2015,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"On 4 June 2015, Bastille announced that Barnes would be joining them as a touring musician after an audition.",8,2,== Career ==,47789350
6 October 2015,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"Barnes started his first solo UK tour on 6 October 2015, his first show was in Leeds, and his last in Cambridge (23 October).",10,2,== Career ==,47789350
23 October,CD NNP,DIGIT_REGEX_1 MONTH_REGEX,NUMERAL TIME,,"Barnes started his first solo UK tour on 6 October 2015, his first show was in Leeds, and his last in Cambridge (23 October).",10,2,== Career ==,47789350
early November,JJ NNP,PREFIX_REGEX_1 MONTH_REGEX,MODIFIER TIME,time_reference,"In early November, Barnes had another solo tour, this took place in Germany.",11,2,== Career ==,47789350
2016,CD,YEAR_REGEX_1,TIME,time_reference,"In 2016, Charlie Barnes created a remix for the duo Alma.",13,2,== Career ==,47789350
December 2017,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"In December 2017, Barnes announced the album Oceanography to be released in March 2018.",15,2,== Career ==,47789350
March 2018,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"In December 2017, Barnes announced the album Oceanography to be released in March 2018.",15,2,== Career ==,47789350
April 2018,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"In April 2018, he was a supporting act along with To Kill a King during Bastille's 'Reorchestrated' tour.",16,2,== Career ==,47789350
30 May 2010,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,(30 May 2010),1,4,== Discography ==,47789350
11 May 2015,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,More Stately Mansions (11 May 2015),0,5,== Discography ==,47789350
9 March 2018,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,Oceanography (9 March 2018),0,6,== Discography ==,47789350
Last Night,JJ NNP,PREFIX_REGEX_1 DAY_TIME_REGEX,MODIFIER TIME,time_reference,Last Night's Glitter (3 July 2020),0,7,== Discography ==,47789350
3 July 2020,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,Last Night's Glitter (3 July 2020),0,7,== Discography ==,47789350
