time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
March,NNP,MONTH_REGEX,TIME,time_reference,Ipecac Records released their first full length album in March of 2020.,1,2,== Biography ==,43750735
of 2020,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,Ipecac Records released their first full length album in March of 2020.,1,2,== Biography ==,43750735
1998,CD,YEAR_REGEX_1,TIME,time_reference,"He was a member of New York-based indie rock band The Gunga Din, which was founded in 1998.",2,2,== Biography ==,43750735
1999,CD,YEAR_REGEX_1,TIME,time_reference,"The band released two studio album, Introducing (1999) and Glitterati (2000).",3,2,== Biography ==,43750735
2000,CD,YEAR_REGEX_1,TIME,time_reference,"The band released two studio album, Introducing (1999) and Glitterati (2000).",3,2,== Biography ==,43750735
2005,CD,YEAR_REGEX_1,TIME,time_reference,"After the break-up of Flux Information Sciences, Pravdica and former member Tristan Bechet founded the band Services, which released its debut album Your Desire Is My Business in 2005.",6,2,== Biography ==,43750735
2010,CD,YEAR_REGEX_1,TIME,time_reference,"In 2010, Pravdica joined Swans, which reunited that year.",7,2,== Biography ==,43750735
that year,IN NN,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,"In 2010, Pravdica joined Swans, which reunited that year.",7,2,== Biography ==,43750735
2010,CD,YEAR_REGEX_1,TIME,time_reference,"After the reunion, Swans released four studio albums with Pravdica: My Father Will Guide Me up a Rope to the Sky (2010), The Seer (2012), To Be Kind (2014) and The Glowing Man (2016).",8,2,== Biography ==,43750735
2012,CD,YEAR_REGEX_1,TIME,time_reference,"After the reunion, Swans released four studio albums with Pravdica: My Father Will Guide Me up a Rope to the Sky (2010), The Seer (2012), To Be Kind (2014) and The Glowing Man (2016).",8,2,== Biography ==,43750735
2014,CD,YEAR_REGEX_1,TIME,time_reference,"After the reunion, Swans released four studio albums with Pravdica: My Father Will Guide Me up a Rope to the Sky (2010), The Seer (2012), To Be Kind (2014) and The Glowing Man (2016).",8,2,== Biography ==,43750735
2016,CD,YEAR_REGEX_1,TIME,time_reference,"After the reunion, Swans released four studio albums with Pravdica: My Father Will Guide Me up a Rope to the Sky (2010), The Seer (2012), To Be Kind (2014) and The Glowing Man (2016).",8,2,== Biography ==,43750735
march,NN,MONTH_REGEX,TIME,time_reference,"Brice Ezell of PopMatters described bassline of the track “She Loves Us” (To Be Kind) as a ""gut-punch of a bassline"" while stating: ""Pravdica sounds like he could lead an army in a triumphant battle march.""",3,5,== Artistry and equipment ==,43750735
2021,CD,YEAR_REGEX_1,TIME,time_reference,We OweSmall Truth (2021)With The Gunga DinIntroducing (1999),0,7,== Discography ==,43750735
1999,CD,YEAR_REGEX_1,TIME,time_reference,We OweSmall Truth (2021)With The Gunga DinIntroducing (1999),0,7,== Discography ==,43750735
2000,CD,YEAR_REGEX_1,TIME,time_reference,Glitterati (2000)With ServicesYour Desire Is My Business (2005)With Swans,0,8,== Discography ==,43750735
2005,CD,YEAR_REGEX_1,TIME,time_reference,Glitterati (2000)With ServicesYour Desire Is My Business (2005)With Swans,0,8,== Discography ==,43750735
2010,CD,YEAR_REGEX_1,TIME,time_reference,My Father Will Guide Me up a Rope to the Sky (2010),0,9,== Discography ==,43750735
the Sun,DT NNP,PREFIX_REGEX_1 WEEK_ABBR_REGEX,MODIFIER TIME,time_reference,We Rose from Your Bed with the Sun in Our Head (2012),0,10,== Discography ==,43750735
2012,CD,YEAR_REGEX_1,TIME,time_reference,We Rose from Your Bed with the Sun in Our Head (2012),0,10,== Discography ==,43750735
2012,CD,YEAR_REGEX_1,TIME,time_reference,The Seer (2012),0,11,== Discography ==,43750735
Now,RB,TIMELINE_REGEX,TIME,time_reference,Not Here / Not Now (2013),0,12,== Discography ==,43750735
2013,CD,YEAR_REGEX_1,TIME,time_reference,Not Here / Not Now (2013),0,12,== Discography ==,43750735
2014,CD,YEAR_REGEX_1,TIME,time_reference,To Be Kind (2014),0,13,== Discography ==,43750735
2015,CD,YEAR_REGEX_1,TIME,time_reference,The Gate (2015),0,14,== Discography ==,43750735
2016,CD,YEAR_REGEX_1,TIME,time_reference,"The Glowing Man (2016)Guest contributionsThe Vanity Set – The Vanity Set (2000) – fuzz bass, guitar, banjo, Jew's harp",0,15,== Discography ==,43750735
2000,CD,YEAR_REGEX_1,TIME,time_reference,"The Glowing Man (2016)Guest contributionsThe Vanity Set – The Vanity Set (2000) – fuzz bass, guitar, banjo, Jew's harp",0,15,== Discography ==,43750735
2001,CD,YEAR_REGEX_1,TIME,time_reference,"The Vanity Set / Sally Norvell – ""Jump in the Grave""/""Exit Music (For a Film)"" (2001) – guitar",0,16,== Discography ==,43750735
