@URI,@support,@types,entity,@offset,@similarityScore,@percentageOfSecondRank,entType,sentence,sentenceIndex,paragraphIndex,section,wikiPageID
http://dbpedia.org/resource/Cher,4743,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Cher,0,0.9999999999921556,6.807457691449225E-12,person,"Cher (; born Cherilyn Sarkisian; May 20, 1946) is an American singer, actress and television personality.",0,0,,80696
http://dbpedia.org/resource/Cher,4743,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Cherilyn Sarkisian,13,1.0,0.0,person,"Cher (; born Cherilyn Sarkisian; May 20, 1946) is an American singer, actress and television personality.",0,0,,80696
http://dbpedia.org/resource/United_States,551746,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country",American,53,0.8803259101800196,0.13283872121274773,place,"Cher (; born Cherilyn Sarkisian; May 20, 1946) is an American singer, actress and television personality.",0,0,,80696
http://dbpedia.org/resource/Cher,4743,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Cher,0,0.9999999951700431,4.187387014966992E-9,person,"Cher is known for her distinctive contralto singing voice and for having worked in numerous areas of entertainment, as well as adopting a variety of styles and appearances throughout her six-decade-long career.",2,0,,80696
http://dbpedia.org/resource/Cher,4743,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Cher,0,0.9999999999915872,7.300239937767717E-12,person,"Cher gained popularity in 1965 as one-half of the folk rock husband-wife duo Sonny & Cher after their song ""I Got You Babe"" peaked at number one on the US and UK charts.",0,1,,80696
http://dbpedia.org/resource/Cher,4743,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Cher,197,0.9999999993136441,5.950528992482127E-10,person,"She became a television personality in the 1970s with her CBS shows; first The Sonny & Cher Comedy Hour, watched by over 30 million viewers weekly during its three-year run, and then the eponymous Cher.",3,1,,80696
http://dbpedia.org/resource/Cher,4743,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Cher,29,1.0,2.019646435748095E-17,person,"While working on television, Cher released the US Billboard Hot 100 number-one singles ""Gypsys, Tramps & Thieves"", ""Half-Breed"", and ""Dark Lady"", becoming the female artist with the most number-one singles in United States history at the time.",0,2,,80696
http://dbpedia.org/resource/United_States,551746,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country",United States,209,0.999984698646157,9.372916608513497E-6,place,"While working on television, Cher released the US Billboard Hot 100 number-one singles ""Gypsys, Tramps & Thieves"", ""Half-Breed"", and ""Dark Lady"", becoming the female artist with the most number-one singles in United States history at the time.",0,2,,80696
http://dbpedia.org/resource/Sonny_Bono,540,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q82955,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Politician",Sonny Bono,23,1.0,0.0,person,"After her divorce from Sonny Bono in 1975, she released the disco album Take Me Home (1979) and earned $300,000 a week for her 1979–1982 concert residency in Las Vegas.",1,2,,80696
http://dbpedia.org/resource/Las_Vegas,23971,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City",Las Vegas,160,0.9796991865050347,0.016100178830999106,place,"After her divorce from Sonny Bono in 1975, she released the disco album Take Me Home (1979) and earned $300,000 a week for her 1979–1982 concert residency in Las Vegas.",1,2,,80696
