@URI,@support,@types,entity,@offset,@similarityScore,@percentageOfSecondRank,entType,sentence,sentenceIndex,paragraphIndex,section,wikiPageID
http://dbpedia.org/resource/Red_Skelton,605,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Red Skelton,8,0.9729161734469787,0.02783778016258245,person,"Richard Red Skelton (July 18, 1913 – September 17, 1997) was an American entertainer best known for his national radio and television shows between 1937 and 1971, especially as host of the television program The Red Skelton Show.",0,0,,248708
http://dbpedia.org/resource/United_States,551746,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country",American,66,0.9969515959920973,0.0023171613050563364,place,"Richard Red Skelton (July 18, 1913 – September 17, 1997) was an American entertainer best known for his national radio and television shows between 1937 and 1971, especially as host of the television program The Red Skelton Show.",0,0,,248708
http://dbpedia.org/resource/Hollywood,24508,"Wikidata:Q486972,Schema:Place,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:CityDistrict",Hollywood,20,0.9994595455571719,5.406136442910395E-4,place,"He has stars on the Hollywood Walk of Fame for his work in radio and television, and also appeared in burlesque, vaudeville, films, nightclubs, and casinos, all while he pursued an entirely separate career as an artist.",1,0,,248708
http://dbpedia.org/resource/Skelton-in-Cleveland,68,"Wikidata:Q486972,Schema:Place,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Settlement",Skelton,0,0.8256738769046122,0.09616103881910638,place,"Skelton began developing his comedic and pantomime skills from the age of 10, when he became part of a traveling medicine show.",0,1,,248708
http://dbpedia.org/resource/Martin_Fleischmann,91,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q901,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Scientist",Fleischmann,62,0.9418125933296442,0.052098925810764404,person,"His radio career began in 1937 with a guest appearance on The Fleischmann's Yeast Hour, which led to his becoming the host of Avalon Time in 1938.",3,1,,248708
http://dbpedia.org/resource/John_Skelton,150,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q36180,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Writer",Skelton,0,0.8495392000771792,0.1298916596082556,person,"Skelton made his film debut in 1938 alongside Ginger Rogers and Douglas Fairbanks Jr. in Alfred Santell's Having Wonderful Time, and would appear in numerous musical and comedy films throughout the 1940s and 1950s, with starring roles in 19 films, including Ship Ahoy (1941), I Dood It (1943), Ziegfeld Follies (1946), and The Clown (1953).",5,1,,248708
http://dbpedia.org/resource/Ginger_Rogers,1271,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Ginger Rogers,46,1.0,0.0,person,"Skelton made his film debut in 1938 alongside Ginger Rogers and Douglas Fairbanks Jr. in Alfred Santell's Having Wonderful Time, and would appear in numerous musical and comedy films throughout the 1940s and 1950s, with starring roles in 19 films, including Ship Ahoy (1941), I Dood It (1943), Ziegfeld Follies (1946), and The Clown (1953).",5,1,,248708
http://dbpedia.org/resource/Douglas_Fairbanks_Jr.,580,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Douglas Fairbanks Jr.,64,1.0,0.0,person,"Skelton made his film debut in 1938 alongside Ginger Rogers and Douglas Fairbanks Jr. in Alfred Santell's Having Wonderful Time, and would appear in numerous musical and comedy films throughout the 1940s and 1950s, with starring roles in 19 films, including Ship Ahoy (1941), I Dood It (1943), Ziegfeld Follies (1946), and The Clown (1953).",5,1,,248708
http://dbpedia.org/resource/Alfred_Santell,61,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Alfred Santell,89,1.0,0.0,person,"Skelton made his film debut in 1938 alongside Ginger Rogers and Douglas Fairbanks Jr. in Alfred Santell's Having Wonderful Time, and would appear in numerous musical and comedy films throughout the 1940s and 1950s, with starring roles in 19 films, including Ship Ahoy (1941), I Dood It (1943), Ziegfeld Follies (1946), and The Clown (1953).",5,1,,248708
http://dbpedia.org/resource/Skelton-in-Cleveland,68,"Wikidata:Q486972,Schema:Place,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Settlement",Skelton,0,0.6203546281396048,0.3014107626576932,place,"Skelton was eager to work in television, even when the medium was in its infancy.",0,2,,248708
http://dbpedia.org/resource/Skelton-in-Cleveland,68,"Wikidata:Q486972,Schema:Place,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Settlement",Skelton,0,0.5370775181521548,0.5176998832043525,place,"Skelton moved his program to NBC, where he completed his last year with a regularly scheduled television show in 1971.",4,2,,248708
http://dbpedia.org/resource/Skelton-in-Cleveland,68,"Wikidata:Q486972,Schema:Place,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Settlement",Skelton,0,0.8836253415397156,0.08784018944007892,place,"Skelton's paintings of clowns remained a hobby until 1964, when his wife Georgia persuaded him to show them at the Sands Hotel in Las Vegas while he was performing there.",0,3,,248708
http://dbpedia.org/resource/Las_Vegas,23971,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City",Las Vegas,130,0.7099642692972846,0.22143146865390811,place,"Skelton's paintings of clowns remained a hobby until 1964, when his wife Georgia persuaded him to show them at the Sands Hotel in Las Vegas while he was performing there.",0,3,,248708
http://dbpedia.org/resource/Skelton-in-Cleveland,68,"Wikidata:Q486972,Schema:Place,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Settlement",Skelton,62,0.6970441664633789,0.2971425905697734,place,"At the time of his death, his art dealer said he thought that Skelton had earned more money through his paintings than from his television performances.",2,3,,248708
http://dbpedia.org/resource/Skelton-in-Cleveland,68,"Wikidata:Q486972,Schema:Place,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Settlement",Skelton,0,0.49574014131316835,0.7066154126236805,place,Skelton believed that his life's work was to make people laugh; he wanted to be known as a clown because he defined it as being able to do everything.,0,4,,248708
http://dbpedia.org/resource/Red_Skelton,605,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Red Skelton,21,0.999956736751497,4.326512028908178E-5,person,"They are part of the Red Skelton Museum of American Comedy at Vincennes, Indiana.",3,4,,248708
"http://dbpedia.org/resource/Vincennes,_Indiana",1152,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City","Vincennes, Indiana",62,0.9999999999999147,0.0,place,"They are part of the Red Skelton Museum of American Comedy at Vincennes, Indiana.",3,4,,248708
http://dbpedia.org/resource/John_Skelton,150,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q36180,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Writer",Skelton,27,0.4745571108558119,0.8302599871182385,person,"According to some sources, Skelton was born Richard Red Skelton on July 18, 1913, in Vincennes, Indiana.",0,7,"== Biography == | === Early years, the medicine show and the circus (1913–1929) ===",248708
http://dbpedia.org/resource/Red_Skelton,605,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Red Skelton,52,0.9999518596617367,4.814265574150941E-5,person,"According to some sources, Skelton was born Richard Red Skelton on July 18, 1913, in Vincennes, Indiana.",0,7,"== Biography == | === Early years, the medicine show and the circus (1913–1929) ===",248708
"http://dbpedia.org/resource/Vincennes,_Indiana",1152,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City","Vincennes, Indiana",85,0.9999999999999147,0.0,place,"According to some sources, Skelton was born Richard Red Skelton on July 18, 1913, in Vincennes, Indiana.",0,7,"== Biography == | === Early years, the medicine show and the circus (1913–1929) ===",248708
http://dbpedia.org/resource/Saint_Joseph,3415,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q43115,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Cleric,DBpedia:Agent,DBpedia:Saint",Joseph,332,0.8494952263607509,0.16891004734113374,person,"In a 1983 appearance on The Tonight Show Starring Johnny Carson, Skelton claimed his middle name was really ""Red"" and that he had made up the middle name Bernard, from the name of a local store, Bernard Clothiers, to satisfy a schoolteacher who would not believe his middle name was ""Red"".Skelton was the fourth and youngest son of Joseph Elmer and Ida Mae (née Fields) Skelton.",1,7,"== Biography == | === Early years, the medicine show and the circus (1913–1929) ===",248708
http://dbpedia.org/resource/Ida_of_Bernicia,70,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Royalty",Ida,349,0.8831690991966306,0.13228490587541916,person,"In a 1983 appearance on The Tonight Show Starring Johnny Carson, Skelton claimed his middle name was really ""Red"" and that he had made up the middle name Bernard, from the name of a local store, Bernard Clothiers, to satisfy a schoolteacher who would not believe his middle name was ""Red"".Skelton was the fourth and youngest son of Joseph Elmer and Ida Mae (née Fields) Skelton.",1,7,"== Biography == | === Early years, the medicine show and the circus (1913–1929) ===",248708
