@URI,@support,@types,entity,@offset,@similarityScore,@percentageOfSecondRank,entType,sentence,sentenceIndex,paragraphIndex,section,wikiPageID
http://dbpedia.org/resource/Barry_White,727,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Barry White,90,1.0,0.0,person,"Barry Eugene Carter (September 12, 1944 – July 4, 2003), better known by his stage name Barry White, was an American singer-songwriter, musician, record producer and composer.",0,0,,56386
http://dbpedia.org/resource/Barry_White,727,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Barry White,90,1.0,0.0,person,"Barry Eugene Carter (September 12, 1944 – July 4, 2003), better known by his stage name Barry White, was an American singer-songwriter, musician, record producer and composer.",0,0,,56386
http://dbpedia.org/resource/United_States,551746,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country",American,110,0.9987968724904547,8.173371449276463E-4,place,"Barry Eugene Carter (September 12, 1944 – July 4, 2003), better known by his stage name Barry White, was an American singer-songwriter, musician, record producer and composer.",0,0,,56386
http://dbpedia.org/resource/Niyoki,5,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",My Everything,292,0.9998597118824905,1.362273900110658E-4,person,"A two-time Grammy Award–winner known for his bass-baritone voice and romantic image, his greatest success came in the 1970s as a solo singer and with The Love Unlimited Orchestra, crafting many enduring soul, funk, and disco songs such as his two biggest hits: ""You're the First, the Last, My Everything"" and ""Can't Get Enough of Your Love, Babe"".",1,0,,56386
http://dbpedia.org/resource/Niyoki,5,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",My Everything,292,0.9998597118824905,1.362273900110658E-4,person,"A two-time Grammy Award–winner known for his bass-baritone voice and romantic image, his greatest success came in the 1970s as a solo singer and with The Love Unlimited Orchestra, crafting many enduring soul, funk, and disco songs such as his two biggest hits: ""You're the First, the Last, My Everything"" and ""Can't Get Enough of Your Love, Babe"".",1,0,,56386
http://dbpedia.org/resource/James_Cleveland,192,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",James Cleveland,24,0.9999999979463041,2.052357029641971E-9,person,"His influences included James Cleveland, Ray Charles,  Aretha Franklin, The Supremes, The Four Tops, and Marvin Gaye.",2,1,,56386
http://dbpedia.org/resource/Ray_Charles,3464,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Ray Charles,41,0.9999999999957652,4.050531611313397E-12,person,"His influences included James Cleveland, Ray Charles,  Aretha Franklin, The Supremes, The Four Tops, and Marvin Gaye.",2,1,,56386
http://dbpedia.org/resource/Aretha_Franklin,3374,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Aretha Franklin,55,1.0,0.0,person,"His influences included James Cleveland, Ray Charles,  Aretha Franklin, The Supremes, The Four Tops, and Marvin Gaye.",2,1,,56386
http://dbpedia.org/resource/Marvin_Gaye,2993,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Marvin Gaye,105,0.9999999999998295,1.8446859633408784E-13,person,"His influences included James Cleveland, Ray Charles,  Aretha Franklin, The Supremes, The Four Tops, and Marvin Gaye.",2,1,,56386
http://dbpedia.org/resource/James_Cleveland,192,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",James Cleveland,24,0.9999999979463041,2.052357029641971E-9,person,"His influences included James Cleveland, Ray Charles,  Aretha Franklin, The Supremes, The Four Tops, and Marvin Gaye.",2,1,,56386
