URI,support,types,entity,offset,similarityScore,percentageOfSecondRank,entType,sentence,sentenceIndex,paragraphIndex,section,wikiPageID
http://dbpedia.org/resource/Edward_Thomas_(poet),205,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q36180,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Writer",Edward Thomas,0,0.990241031511009,0.003961867029837875,person,"Edward Thomas Rabbitt (November 27, 1941 – May 7, 1998) was an American country music singer and songwriter.",0,0,,1147577
http://dbpedia.org/resource/United_States,551746,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country",American,65,0.9988977931082268,8.056378688742541E-4,place,"Edward Thomas Rabbitt (November 27, 1941 – May 7, 1998) was an American country music singer and songwriter.",0,0,,1147577
http://dbpedia.org/resource/Elvis_Presley,10244,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Elvis Presley,138,0.9999999999968168,2.7501803953112743E-12,person,"His career began as a songwriter in the late 1960s, springboarding to a recording career after composing hits such as ""Kentucky Rain"" for Elvis Presley in 1970 and ""Pure Love"" for Ronnie Milsap in 1974.",1,0,,1147577
http://dbpedia.org/resource/Ronnie_Milsap,509,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Ronnie Milsap,180,1.0,3.8857831846636825E-20,person,"His career began as a songwriter in the late 1960s, springboarding to a recording career after composing hits such as ""Kentucky Rain"" for Elvis Presley in 1970 and ""Pure Love"" for Ronnie Milsap in 1974.",1,0,,1147577
http://dbpedia.org/resource/Ronnie_Milsap,509,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Ronnie Milsap,180,1.0,3.8857831846636825E-20,person,"His career began as a songwriter in the late 1960s, springboarding to a recording career after composing hits such as ""Kentucky Rain"" for Elvis Presley in 1970 and ""Pure Love"" for Ronnie Milsap in 1974.",1,0,,1147577
http://dbpedia.org/resource/Juice_Newton,395,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Juice Newton,57,1.0,0.0,person,"His duets ""Both to Each Other (Friends and Lovers)"" with Juice Newton and ""You and I"" with Crystal Gayle later appeared on the soap operas Days of Our Lives and All My Children.",3,0,,1147577
http://dbpedia.org/resource/Crystal_Gayle,474,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Crystal Gayle,91,0.9999999999999432,7.582965795682462E-14,person,"His duets ""Both to Each Other (Friends and Lovers)"" with Juice Newton and ""You and I"" with Crystal Gayle later appeared on the soap operas Days of Our Lives and All My Children.",3,0,,1147577
http://dbpedia.org/resource/Juice_Newton,395,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Juice Newton,57,1.0,0.0,person,"His duets ""Both to Each Other (Friends and Lovers)"" with Juice Newton and ""You and I"" with Crystal Gayle later appeared on the soap operas Days of Our Lives and All My Children.",3,0,,1147577
http://dbpedia.org/resource/Thomas_the_Apostle,1926,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q43115,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Cleric,DBpedia:Agent,DBpedia:Saint",Thomas,37,0.42021187728064374,0.6458822726719844,person,"Rabbitt was born to Irish immigrants Thomas Michael and Mae (née Joyce) Rabbitt in Brooklyn, New York, in 1941, and was raised in the nearby community of East Orange, New Jersey.",0,2,== Early life ==,1147577
http://dbpedia.org/resource/Mae_Marsh,208,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Mae,56,0.9999888505033403,1.1149516285145574E-5,person,"Rabbitt was born to Irish immigrants Thomas Michael and Mae (née Joyce) Rabbitt in Brooklyn, New York, in 1941, and was raised in the nearby community of East Orange, New Jersey.",0,2,== Early life ==,1147577
