@URI,@support,@types,entity,@offset,@similarityScore,@percentageOfSecondRank,entType,sentence,sentenceIndex,paragraphIndex,section,wikiPageID
http://dbpedia.org/resource/Anna_King_(artist),5,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Artist",Anna King,0,0.6249937518237233,0.6000000000000054,person,"Anna King (December 9, 1937 – October 21, 2002) was an American soul and gospel singer who performed with both James Brown and Duke Ellington.",0,0,,52267409
http://dbpedia.org/resource/James_Brown,4210,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",James Brown,113,0.9999999999999716,9.93319925811907E-15,person,"Anna King (December 9, 1937 – October 21, 2002) was an American soul and gospel singer who performed with both James Brown and Duke Ellington.",0,0,,52267409
http://dbpedia.org/resource/Duke_Ellington,5772,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Duke Ellington,129,0.9999999999976694,2.3220588387849132E-12,person,"Anna King (December 9, 1937 – October 21, 2002) was an American soul and gospel singer who performed with both James Brown and Duke Ellington.",0,0,,52267409
http://dbpedia.org/resource/Duke_Ellington,5772,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Duke Ellington,129,0.9999999999976694,2.3220588387849132E-12,person,"Anna King (December 9, 1937 – October 21, 2002) was an American soul and gospel singer who performed with both James Brown and Duke Ellington.",0,0,,52267409
http://dbpedia.org/resource/Anna_the_Prophetess,218,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q43115,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Cleric,DBpedia:Agent,DBpedia:Saint",Anna,13,0.6725515731850831,0.17494271565286562,person,"She was born Anna Dolores Williams in Philadelphia, and grew up singing in her church.",0,2,== Biography ==,52267409
http://dbpedia.org/resource/Dolores_Hidalgo,139,"Wikidata:Q486972,Wikidata:Q3957,Schema:Place,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Town",Dolores,18,0.9699509790612308,0.03081572658727563,place,"She was born Anna Dolores Williams in Philadelphia, and grew up singing in her church.",0,2,== Biography ==,52267409
http://dbpedia.org/resource/Philadelphia,84206,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City",Philadelphia,38,0.9999147589839091,8.491957372967644E-5,place,"She was born Anna Dolores Williams in Philadelphia, and grew up singing in her church.",0,2,== Biography ==,52267409
http://dbpedia.org/resource/Luther_Dixon,139,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Luther Dixon,163,1.0,0.0,person,"She was involved with various gospel groups from the age of twelve, including Youth For Christ and later the True Light Gospel Singers, before being discovered by Luther Dixon of Scepter Records.",1,2,== Biography ==,52267409
http://dbpedia.org/resource/Luther_Dixon,139,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Luther Dixon,163,1.0,0.0,person,"She was involved with various gospel groups from the age of twelve, including Youth For Christ and later the True Light Gospel Singers, before being discovered by Luther Dixon of Scepter Records.",1,2,== Biography ==,52267409
http://dbpedia.org/resource/Chuck_Jackson,149,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Chuck Jackson,16,1.0,2.739348399560439E-19,person,"She toured with Chuck Jackson and the Shirelles, and recorded for Dixon's own Ludix label in 1962.In 1963, she auditioned successfully to replace Tammy Montgomery (later known as Tammi Terrell) in James Brown's touring revue.",3,2,== Biography ==,52267409
http://dbpedia.org/resource/Willie_Dixon,1053,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Dixon,66,0.9999973563509726,1.7707071396796777E-6,person,"She toured with Chuck Jackson and the Shirelles, and recorded for Dixon's own Ludix label in 1962.In 1963, she auditioned successfully to replace Tammy Montgomery (later known as Tammi Terrell) in James Brown's touring revue.",3,2,== Biography ==,52267409
http://dbpedia.org/resource/Tammy_Duckworth,439,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q82955,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Politician",Tammy,146,0.9437522747481357,0.058586698930686666,person,"She toured with Chuck Jackson and the Shirelles, and recorded for Dixon's own Ludix label in 1962.In 1963, she auditioned successfully to replace Tammy Montgomery (later known as Tammi Terrell) in James Brown's touring revue.",3,2,== Biography ==,52267409
