types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/class/yago/WikicatAfricanDrums,http://dbpedia.org/resource/Rhythm_in_Sub-Saharan_Africa,African rhythm,104,61,0.9999999999990052,0.0,4,6,== Thoughts on Music ==
http://dbpedia.org/class/yago/Artifact100021939,http://dbpedia.org/resource/Rhythm_in_Sub-Saharan_Africa,African rhythm,104,61,0.9999999999990052,0.0,4,6,== Thoughts on Music ==
http://dbpedia.org/class/yago/Device103183080,http://dbpedia.org/resource/Rhythm_in_Sub-Saharan_Africa,African rhythm,104,61,0.9999999999990052,0.0,4,6,== Thoughts on Music ==
http://dbpedia.org/class/yago/Drum103249569,http://dbpedia.org/resource/Rhythm_in_Sub-Saharan_Africa,African rhythm,104,61,0.9999999999990052,0.0,4,6,== Thoughts on Music ==
http://dbpedia.org/class/yago/Instrumentality103575240,http://dbpedia.org/resource/Rhythm_in_Sub-Saharan_Africa,African rhythm,104,61,0.9999999999990052,0.0,4,6,== Thoughts on Music ==
http://dbpedia.org/class/yago/MusicalInstrument103800933,http://dbpedia.org/resource/Rhythm_in_Sub-Saharan_Africa,African rhythm,104,61,0.9999999999990052,0.0,4,6,== Thoughts on Music ==
http://dbpedia.org/class/yago/Object100002684,http://dbpedia.org/resource/Rhythm_in_Sub-Saharan_Africa,African rhythm,104,61,0.9999999999990052,0.0,4,6,== Thoughts on Music ==
http://dbpedia.org/class/yago/PercussionInstrument103915437,http://dbpedia.org/resource/Rhythm_in_Sub-Saharan_Africa,African rhythm,104,61,0.9999999999990052,0.0,4,6,== Thoughts on Music ==
http://dbpedia.org/class/yago/PhysicalEntity100001930,http://dbpedia.org/resource/Rhythm_in_Sub-Saharan_Africa,African rhythm,104,61,0.9999999999990052,0.0,4,6,== Thoughts on Music ==
http://dbpedia.org/class/yago/Whole100003553,http://dbpedia.org/resource/Rhythm_in_Sub-Saharan_Africa,African rhythm,104,61,0.9999999999990052,0.0,4,6,== Thoughts on Music ==
