types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Verse_novel,novel-in-verse,104,65,1.0,0.0,1,8,== Career == | === Later career: 1977–2019 ===
http://dbpedia.org/ontology/Band,http://dbpedia.org/resource/Verse_novel,novel-in-verse,104,65,1.0,0.0,1,8,== Career == | === Later career: 1977–2019 ===
http://dbpedia.org/class/yago/WikicatVerseNovels,http://dbpedia.org/resource/Verse_novel,novel-in-verse,104,65,1.0,0.0,1,8,== Career == | === Later career: 1977–2019 ===
http://dbpedia.org/class/yago/Writing106362953,http://dbpedia.org/resource/Verse_novel,novel-in-verse,104,65,1.0,0.0,1,8,== Career == | === Later career: 1977–2019 ===
http://dbpedia.org/class/yago/WritingStyle107092158,http://dbpedia.org/resource/Verse_novel,novel-in-verse,104,65,1.0,0.0,1,8,== Career == | === Later career: 1977–2019 ===
http://dbpedia.org/class/yago/WrittenCommunication106349220,http://dbpedia.org/resource/Verse_novel,novel-in-verse,104,65,1.0,0.0,1,8,== Career == | === Later career: 1977–2019 ===
http://dbpedia.org/class/yago/WikicatLiteraryGenres,http://dbpedia.org/resource/Verse_novel,novel-in-verse,104,65,1.0,0.0,1,8,== Career == | === Later career: 1977–2019 ===
http://dbpedia.org/class/yago/WikicatNarrativePoems,http://dbpedia.org/resource/Verse_novel,novel-in-verse,104,65,1.0,0.0,1,8,== Career == | === Later career: 1977–2019 ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Verse_novel,novel-in-verse,104,65,1.0,0.0,1,8,== Career == | === Later career: 1977–2019 ===
http://dbpedia.org/class/yago/Category105838765,http://dbpedia.org/resource/Verse_novel,novel-in-verse,104,65,1.0,0.0,1,8,== Career == | === Later career: 1977–2019 ===
http://dbpedia.org/class/yago/Cognition100023271,http://dbpedia.org/resource/Verse_novel,novel-in-verse,104,65,1.0,0.0,1,8,== Career == | === Later career: 1977–2019 ===
http://dbpedia.org/class/yago/Communication100033020,http://dbpedia.org/resource/Verse_novel,novel-in-verse,104,65,1.0,0.0,1,8,== Career == | === Later career: 1977–2019 ===
http://dbpedia.org/class/yago/Concept105835747,http://dbpedia.org/resource/Verse_novel,novel-in-verse,104,65,1.0,0.0,1,8,== Career == | === Later career: 1977–2019 ===
http://dbpedia.org/class/yago/Content105809192,http://dbpedia.org/resource/Verse_novel,novel-in-verse,104,65,1.0,0.0,1,8,== Career == | === Later career: 1977–2019 ===
http://dbpedia.org/class/yago/ExpressiveStyle107066659,http://dbpedia.org/resource/Verse_novel,novel-in-verse,104,65,1.0,0.0,1,8,== Career == | === Later career: 1977–2019 ===
http://dbpedia.org/class/yago/Fiction106367107,http://dbpedia.org/resource/Verse_novel,novel-in-verse,104,65,1.0,0.0,1,8,== Career == | === Later career: 1977–2019 ===
http://dbpedia.org/class/yago/Genre105845332,http://dbpedia.org/resource/Verse_novel,novel-in-verse,104,65,1.0,0.0,1,8,== Career == | === Later career: 1977–2019 ===
http://dbpedia.org/class/yago/Idea105833840,http://dbpedia.org/resource/Verse_novel,novel-in-verse,104,65,1.0,0.0,1,8,== Career == | === Later career: 1977–2019 ===
http://dbpedia.org/class/yago/Kind105839024,http://dbpedia.org/resource/Verse_novel,novel-in-verse,104,65,1.0,0.0,1,8,== Career == | === Later career: 1977–2019 ===
http://dbpedia.org/class/yago/LiteraryComposition106364329,http://dbpedia.org/resource/Verse_novel,novel-in-verse,104,65,1.0,0.0,1,8,== Career == | === Later career: 1977–2019 ===
