types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/ontology/Software,http://dbpedia.org/resource/Structural_functionalism,functionalism,456,231,0.8788308602605771,0.1050949130358955,1,20,== Biography == | === Between Contimporanul and Criterion ===
http://dbpedia.org/class/yago/WikicatSociologicalTheories,http://dbpedia.org/resource/Structural_functionalism,functionalism,456,231,0.8788308602605771,0.1050949130358955,1,20,== Biography == | === Between Contimporanul and Criterion ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Structural_functionalism,functionalism,456,231,0.8788308602605771,0.1050949130358955,1,20,== Biography == | === Between Contimporanul and Criterion ===
http://dbpedia.org/class/yago/Cognition100023271,http://dbpedia.org/resource/Structural_functionalism,functionalism,456,231,0.8788308602605771,0.1050949130358955,1,20,== Biography == | === Between Contimporanul and Criterion ===
http://dbpedia.org/class/yago/Explanation105793000,http://dbpedia.org/resource/Structural_functionalism,functionalism,456,231,0.8788308602605771,0.1050949130358955,1,20,== Biography == | === Between Contimporanul and Criterion ===
http://dbpedia.org/class/yago/HigherCognitiveProcess105770664,http://dbpedia.org/resource/Structural_functionalism,functionalism,456,231,0.8788308602605771,0.1050949130358955,1,20,== Biography == | === Between Contimporanul and Criterion ===
http://dbpedia.org/class/yago/Process105701363,http://dbpedia.org/resource/Structural_functionalism,functionalism,456,231,0.8788308602605771,0.1050949130358955,1,20,== Biography == | === Between Contimporanul and Criterion ===
http://dbpedia.org/class/yago/PsychologicalFeature100023100,http://dbpedia.org/resource/Structural_functionalism,functionalism,456,231,0.8788308602605771,0.1050949130358955,1,20,== Biography == | === Between Contimporanul and Criterion ===
http://dbpedia.org/class/yago/Theory105989479,http://dbpedia.org/resource/Structural_functionalism,functionalism,456,231,0.8788308602605771,0.1050949130358955,1,20,== Biography == | === Between Contimporanul and Criterion ===
http://dbpedia.org/class/yago/Thinking105770926,http://dbpedia.org/resource/Structural_functionalism,functionalism,456,231,0.8788308602605771,0.1050949130358955,1,20,== Biography == | === Between Contimporanul and Criterion ===
