types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/ontology/Building,http://dbpedia.org/resource/World_domination,World domination,151,128,0.9999999997638724,0.0,3,51,== Documentary ==
http://dbpedia.org/class/yago/WikicatConspiracyTheories,http://dbpedia.org/resource/World_domination,World domination,151,128,0.9999999997638724,0.0,3,51,== Documentary ==
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/World_domination,World domination,151,128,0.9999999997638724,0.0,3,51,== Documentary ==
http://dbpedia.org/class/yago/Cognition100023271,http://dbpedia.org/resource/World_domination,World domination,151,128,0.9999999997638724,0.0,3,51,== Documentary ==
http://dbpedia.org/class/yago/Explanation105793000,http://dbpedia.org/resource/World_domination,World domination,151,128,0.9999999997638724,0.0,3,51,== Documentary ==
http://dbpedia.org/class/yago/HigherCognitiveProcess105770664,http://dbpedia.org/resource/World_domination,World domination,151,128,0.9999999997638724,0.0,3,51,== Documentary ==
http://dbpedia.org/class/yago/Process105701363,http://dbpedia.org/resource/World_domination,World domination,151,128,0.9999999997638724,0.0,3,51,== Documentary ==
http://dbpedia.org/class/yago/PsychologicalFeature100023100,http://dbpedia.org/resource/World_domination,World domination,151,128,0.9999999997638724,0.0,3,51,== Documentary ==
http://dbpedia.org/class/yago/Theory105989479,http://dbpedia.org/resource/World_domination,World domination,151,128,0.9999999997638724,0.0,3,51,== Documentary ==
http://dbpedia.org/class/yago/Thinking105770926,http://dbpedia.org/resource/World_domination,World domination,151,128,0.9999999997638724,0.0,3,51,== Documentary ==
