types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/class/yago/Location100027167,http://dbpedia.org/resource/Post-credits_scene,post-credits scene,813,42,1.0,0.0,3,32,== Acting career ==
http://dbpedia.org/class/yago/Object100002684,http://dbpedia.org/resource/Post-credits_scene,post-credits scene,813,42,1.0,0.0,3,32,== Acting career ==
http://dbpedia.org/class/yago/Area108497294,http://dbpedia.org/resource/Post-credits_scene,post-credits scene,813,42,1.0,0.0,3,32,== Acting career ==
http://dbpedia.org/ontology/Film,http://dbpedia.org/resource/Post-credits_scene,post-credits scene,813,42,1.0,0.0,3,32,== Acting career ==
http://dbpedia.org/class/yago/Scene108645963,http://dbpedia.org/resource/Post-credits_scene,post-credits scene,813,42,1.0,0.0,3,32,== Acting career ==
http://dbpedia.org/class/yago/PhysicalEntity100001930,http://dbpedia.org/resource/Post-credits_scene,post-credits scene,813,42,1.0,0.0,3,32,== Acting career ==
http://dbpedia.org/class/yago/Region108630985,http://dbpedia.org/resource/Post-credits_scene,post-credits scene,813,42,1.0,0.0,3,32,== Acting career ==
http://dbpedia.org/class/yago/WikicatFilmScenes,http://dbpedia.org/resource/Post-credits_scene,post-credits scene,813,42,1.0,0.0,3,32,== Acting career ==
http://dbpedia.org/class/yago/YagoGeoEntity,http://dbpedia.org/resource/Post-credits_scene,post-credits scene,813,42,1.0,0.0,3,32,== Acting career ==
http://dbpedia.org/class/yago/YagoLegalActorGeo,http://dbpedia.org/resource/Post-credits_scene,post-credits scene,813,42,1.0,0.0,3,32,== Acting career ==
http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity,http://dbpedia.org/resource/Post-credits_scene,post-credits scene,813,42,1.0,0.0,3,32,== Acting career ==
