@URI,@support,@types,@surfaceForm,@offset,@similarityScore,@percentageOfSecondRank,sentence,sentenceIndex,paragraphIndex,section
http://dbpedia.org/resource/Chester,8252,"Wikidata:Q486972,Schema:Place,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Settlement",Chester,0,0.7856253323424904,0.19093801118887707,"Chester Simon Kallman (January 7, 1921 – January 18, 1975) was an American poet, librettist, and translator, best known for collaborating with W. H. Auden on opera librettos for Igor Stravinsky and other composers.",0,0,
http://dbpedia.org/resource/United_States,551746,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country",American,68,0.9616016432031674,0.03946346488721417,"Chester Simon Kallman (January 7, 1921 – January 18, 1975) was an American poet, librettist, and translator, best known for collaborating with W. H. Auden on opera librettos for Igor Stravinsky and other composers.",0,0,
http://dbpedia.org/resource/Poet,16665,,poet,77,0.9993929501054541,4.7525017248858947E-4,"Chester Simon Kallman (January 7, 1921 – January 18, 1975) was an American poet, librettist, and translator, best known for collaborating with W. H. Auden on opera librettos for Igor Stravinsky and other composers.",0,0,
http://dbpedia.org/resource/Libretto,8547,,librettist,83,1.0,0.0,"Chester Simon Kallman (January 7, 1921 – January 18, 1975) was an American poet, librettist, and translator, best known for collaborating with W. H. Auden on opera librettos for Igor Stravinsky and other composers.",0,0,
http://dbpedia.org/resource/Translation,6820,,translator,99,0.9596663161545794,0.04202219980840355,"Chester Simon Kallman (January 7, 1921 – January 18, 1975) was an American poet, librettist, and translator, best known for collaborating with W. H. Auden on opera librettos for Igor Stravinsky and other composers.",0,0,
http://dbpedia.org/resource/Hydrogen,16525,"Wikidata:Q11173,DUL:ChemicalObject,DBpedia:ChemicalSubstance,DBpedia:ChemicalCompound",H,148,0.9999999848745916,0.0,"Chester Simon Kallman (January 7, 1921 – January 18, 1975) was an American poet, librettist, and translator, best known for collaborating with W. H. Auden on opera librettos for Igor Stravinsky and other composers.",0,0,
http://dbpedia.org/resource/Opera,30560,,opera,160,0.9999947890115012,4.307693104370345E-6,"Chester Simon Kallman (January 7, 1921 – January 18, 1975) was an American poet, librettist, and translator, best known for collaborating with W. H. Auden on opera librettos for Igor Stravinsky and other composers.",0,0,
http://dbpedia.org/resource/Igor_Stravinsky,3945,,Stravinsky,185,1.0,4.514496621124306E-18,"Chester Simon Kallman (January 7, 1921 – January 18, 1975) was an American poet, librettist, and translator, best known for collaborating with W. H. Auden on opera librettos for Igor Stravinsky and other composers.",0,0,
http://dbpedia.org/resource/Brooklyn,43338,"Wikidata:Q486972,Schema:Place,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:CityDistrict",Brooklyn,20,0.9999702296276872,1.4176894467448556E-5,Kallman was born in Brooklyn of Ashkenazi Jewish ancestry.,0,2,== Life ==
http://dbpedia.org/resource/Ashkenazi_Jews,5094,"Wikidata:Q41710,DBpedia:EthnicGroup",Ashkenazi,32,0.9998715785131381,9.25242460709207E-5,Kallman was born in Brooklyn of Ashkenazi Jewish ancestry.,0,2,== Life ==
http://dbpedia.org/resource/Jews,87878,"Wikidata:Q41710,DBpedia:EthnicGroup",Jewish,42,0.953092686407353,0.028657456925853003,Kallman was born in Brooklyn of Ashkenazi Jewish ancestry.,0,2,== Life ==
http://dbpedia.org/resource/Bachelor_of_Arts,24895,,B.A.,16,0.9997392486314609,2.3073769987443817E-4,He received his B.A. at Brooklyn College and his M.A. at the University of Michigan.,1,2,== Life ==
http://dbpedia.org/resource/Brooklyn_College,2077,"Wikidata:Q43229,Wikidata:Q3918,Wikidata:Q24229398,Wikidata:Q2385804,DUL:SocialPerson,DUL:Agent,Schema:Organization,Schema:EducationalOrganization,Schema:CollegeOrUniversity,DBpedia:Organisation,DBpedia:EducationalInstitution,DBpedia:Agent,DBpedia:University",Brooklyn College,24,1.0,0.0,He received his B.A. at Brooklyn College and his M.A. at the University of Michigan.,1,2,== Life ==
http://dbpedia.org/resource/Master_of_Arts,10809,,M.A.,49,0.9990382859866874,9.554686033909116E-4,He received his B.A. at Brooklyn College and his M.A. at the University of Michigan.,1,2,== Life ==
http://dbpedia.org/resource/New_York_City,210990,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City",New York,35,0.9889503078800218,0.010099107654408931,"He lived most of his adult life in New York, spending his summers in Italy from 1948 through 1957 and in Austria from 1958 through 1974.",3,2,== Life ==
http://dbpedia.org/resource/Italy,155703,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country",Italy,69,0.9931677249927956,0.006216978050105565,"He lived most of his adult life in New York, spending his summers in Italy from 1948 through 1957 and in Austria from 1958 through 1974.",3,2,== Life ==
http://dbpedia.org/resource/Austria,54738,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country",Austria,105,0.9889782695913607,0.010719366177008475,"He lived most of his adult life in New York, spending his summers in Italy from 1948 through 1957 and in Austria from 1958 through 1974.",3,2,== Life ==
