types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/ontology/Company,http://dbpedia.org/resource/Throat_microphone,throat microphone,13,175,0.8349647233300435,0.1976553883758753,2,4,== Career ==
http://dbpedia.org/class/yago/WikicatMicrophones,http://dbpedia.org/resource/Throat_microphone,throat microphone,13,175,0.8349647233300435,0.1976553883758753,2,4,== Career ==
http://dbpedia.org/class/yago/WikicatSensors,http://dbpedia.org/resource/Throat_microphone,throat microphone,13,175,0.8349647233300435,0.1976553883758753,2,4,== Career ==
http://dbpedia.org/class/yago/Artifact100021939,http://dbpedia.org/resource/Throat_microphone,throat microphone,13,175,0.8349647233300435,0.1976553883758753,2,4,== Career ==
http://dbpedia.org/class/yago/Detector103180969,http://dbpedia.org/resource/Throat_microphone,throat microphone,13,175,0.8349647233300435,0.1976553883758753,2,4,== Career ==
http://dbpedia.org/class/yago/Device103183080,http://dbpedia.org/resource/Throat_microphone,throat microphone,13,175,0.8349647233300435,0.1976553883758753,2,4,== Career ==
http://dbpedia.org/class/yago/ElectricalDevice103269401,http://dbpedia.org/resource/Throat_microphone,throat microphone,13,175,0.8349647233300435,0.1976553883758753,2,4,== Career ==
http://dbpedia.org/class/yago/Electro-acousticTransducer103274561,http://dbpedia.org/resource/Throat_microphone,throat microphone,13,175,0.8349647233300435,0.1976553883758753,2,4,== Career ==
http://dbpedia.org/class/yago/Instrumentality103575240,http://dbpedia.org/resource/Throat_microphone,throat microphone,13,175,0.8349647233300435,0.1976553883758753,2,4,== Career ==
http://dbpedia.org/class/yago/Microphone103759954,http://dbpedia.org/resource/Throat_microphone,throat microphone,13,175,0.8349647233300435,0.1976553883758753,2,4,== Career ==
http://dbpedia.org/class/yago/Object100002684,http://dbpedia.org/resource/Throat_microphone,throat microphone,13,175,0.8349647233300435,0.1976553883758753,2,4,== Career ==
http://dbpedia.org/class/yago/PhysicalEntity100001930,http://dbpedia.org/resource/Throat_microphone,throat microphone,13,175,0.8349647233300435,0.1976553883758753,2,4,== Career ==
http://dbpedia.org/class/yago/Transducer104470953,http://dbpedia.org/resource/Throat_microphone,throat microphone,13,175,0.8349647233300435,0.1976553883758753,2,4,== Career ==
http://dbpedia.org/class/yago/Whole100003553,http://dbpedia.org/resource/Throat_microphone,throat microphone,13,175,0.8349647233300435,0.1976553883758753,2,4,== Career ==
