@URI,@support,@types,@surfaceForm,@offset,@similarityScore,@percentageOfSecondRank,sentence,sentenceIndex,paragraphIndex,section
http://dbpedia.org/resource/John_Joseph_Lee,27,,Joseph Lee,0,0.9276041699420328,0.0768387587564687,"Joseph Lee ""Big Joe"" Williams (October 16, 1903 – December 17, 1982) was an American Delta blues guitarist, singer and songwriter, notable for the distinctive sound of his nine-string guitar.",0,0,
http://dbpedia.org/resource/United_States,551746,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country",American,78,0.9970327585559094,0.002628052425400214,"Joseph Lee ""Big Joe"" Williams (October 16, 1903 – December 17, 1982) was an American Delta blues guitarist, singer and songwriter, notable for the distinctive sound of his nine-string guitar.",0,0,
http://dbpedia.org/resource/Delta_blues,511,"Wikidata:Q188451,DUL:Concept,DBpedia:TopicalConcept,DBpedia:Genre,DBpedia:MusicGenre",Delta blues,87,0.9907639330936083,0.009322167065113376,"Joseph Lee ""Big Joe"" Williams (October 16, 1903 – December 17, 1982) was an American Delta blues guitarist, singer and songwriter, notable for the distinctive sound of his nine-string guitar.",0,0,
http://dbpedia.org/resource/Songwriter,8871,,songwriter,121,0.9999519079558837,3.258675776180071E-5,"Joseph Lee ""Big Joe"" Williams (October 16, 1903 – December 17, 1982) was an American Delta blues guitarist, singer and songwriter, notable for the distinctive sound of his nine-string guitar.",0,0,
http://dbpedia.org/resource/Nine-string_guitar,19,,nine-string guitar,174,1.0,0.0,"Joseph Lee ""Big Joe"" Williams (October 16, 1903 – December 17, 1982) was an American Delta blues guitarist, singer and songwriter, notable for the distinctive sound of his nine-string guitar.",0,0,
http://dbpedia.org/resource/Infant,3360,,Baby,53,0.9959581356177251,0.0023768805397691517,"Performing over four decades, he recorded the songs ""Baby Please Don't Go"", ""Crawlin' King Snake"" and ""Peach Orchard Mama"", among many others, for various record labels, including Bluebird, Delmark, Okeh, Prestige and Vocalion.",1,0,
http://dbpedia.org/resource/Please_Don't_Go_(KC_and_the_Sunshine_Band_song),43,"Wikidata:Q386724,Wikidata:Q2188189,Schema:MusicRecording,Schema:CreativeWork,DBpedia:Work,DBpedia:MusicalWork,DBpedia:Song",Please Don't Go,58,0.8516812528788017,0.121687398593833,"Performing over four decades, he recorded the songs ""Baby Please Don't Go"", ""Crawlin' King Snake"" and ""Peach Orchard Mama"", among many others, for various record labels, including Bluebird, Delmark, Okeh, Prestige and Vocalion.",1,0,
http://dbpedia.org/resource/Crawling_King_Snake,33,"Wikidata:Q386724,Wikidata:Q2188189,Schema:MusicRecording,Schema:CreativeWork,DBpedia:Work,DBpedia:MusicalWork,DBpedia:Song",Crawlin' King Snake,77,1.0,0.0,"Performing over four decades, he recorded the songs ""Baby Please Don't Go"", ""Crawlin' King Snake"" and ""Peach Orchard Mama"", among many others, for various record labels, including Bluebird, Delmark, Okeh, Prestige and Vocalion.",1,0,
http://dbpedia.org/resource/The_Peach_Orchard,27,"Wikidata:Q473972,Schema:Place,DBpedia:Place,DBpedia:Location,DBpedia:ProtectedArea",Peach Orchard,103,0.9999588259791736,4.058386427356435E-5,"Performing over four decades, he recorded the songs ""Baby Please Don't Go"", ""Crawlin' King Snake"" and ""Peach Orchard Mama"", among many others, for various record labels, including Bluebird, Delmark, Okeh, Prestige and Vocalion.",1,0,
http://dbpedia.org/resource/Thelma_Harper,75,"Wikidata:Q95074,Wikidata:Q24229398,DUL:Agent,DBpedia:Agent,DBpedia:FictionalCharacter",Mama,117,0.9850570945145565,0.007235698340215205,"Performing over four decades, he recorded the songs ""Baby Please Don't Go"", ""Crawlin' King Snake"" and ""Peach Orchard Mama"", among many others, for various record labels, including Bluebird, Delmark, Okeh, Prestige and Vocalion.",1,0,
