types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/ontology/PersonFunction,http://dbpedia.org/resource/Boilermaker,boilermaker,174,24,0.9999999593915172,2.1919555262152804e-08,53,6,== Early life ==
http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity,http://dbpedia.org/resource/Boilermaker,boilermaker,174,24,0.9999999593915172,2.1919555262152804e-08,53,6,== Early life ==
http://dbpedia.org/class/yago/WikicatMetalworkingOccupations,http://dbpedia.org/resource/Boilermaker,boilermaker,174,24,0.9999999593915172,2.1919555262152804e-08,53,6,== Early life ==
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Boilermaker,boilermaker,174,24,0.9999999593915172,2.1919555262152804e-08,53,6,== Early life ==
http://dbpedia.org/class/yago/Act100030358,http://dbpedia.org/resource/Boilermaker,boilermaker,174,24,0.9999999593915172,2.1919555262152804e-08,53,6,== Early life ==
http://dbpedia.org/class/yago/Activity100407535,http://dbpedia.org/resource/Boilermaker,boilermaker,174,24,0.9999999593915172,2.1919555262152804e-08,53,6,== Early life ==
http://dbpedia.org/class/yago/Event100029378,http://dbpedia.org/resource/Boilermaker,boilermaker,174,24,0.9999999593915172,2.1919555262152804e-08,53,6,== Early life ==
http://dbpedia.org/class/yago/Occupation100582388,http://dbpedia.org/resource/Boilermaker,boilermaker,174,24,0.9999999593915172,2.1919555262152804e-08,53,6,== Early life ==
http://dbpedia.org/class/yago/PsychologicalFeature100023100,http://dbpedia.org/resource/Boilermaker,boilermaker,174,24,0.9999999593915172,2.1919555262152804e-08,53,6,== Early life ==
http://dbpedia.org/class/yago/WikicatOccupations,http://dbpedia.org/resource/Boilermaker,boilermaker,174,24,0.9999999593915172,2.1919555262152804e-08,53,6,== Early life ==
