types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Massage,Healing Dance,1405,4,0.9999999992756728,0.0,1,12,== Discography ==
http://dbpedia.org/ontology/PersonFunction,http://dbpedia.org/resource/Massage,Healing Dance,1405,4,0.9999999992756728,0.0,1,12,== Discography ==
http://dbpedia.org/class/yago/WikicatChiropracticTreatmentTechniques,http://dbpedia.org/resource/Massage,Healing Dance,1405,4,0.9999999992756728,0.0,1,12,== Discography ==
http://dbpedia.org/class/yago/Ability105616246,http://dbpedia.org/resource/Massage,Healing Dance,1405,4,0.9999999992756728,0.0,1,12,== Discography ==
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Massage,Healing Dance,1405,4,0.9999999992756728,0.0,1,12,== Discography ==
http://dbpedia.org/class/yago/Cognition100023271,http://dbpedia.org/resource/Massage,Healing Dance,1405,4,0.9999999992756728,0.0,1,12,== Discography ==
http://dbpedia.org/class/yago/Know-how105616786,http://dbpedia.org/resource/Massage,Healing Dance,1405,4,0.9999999992756728,0.0,1,12,== Discography ==
http://dbpedia.org/class/yago/Method105660268,http://dbpedia.org/resource/Massage,Healing Dance,1405,4,0.9999999992756728,0.0,1,12,== Discography ==
http://dbpedia.org/class/yago/PsychologicalFeature100023100,http://dbpedia.org/resource/Massage,Healing Dance,1405,4,0.9999999992756728,0.0,1,12,== Discography ==
http://dbpedia.org/class/yago/Technique105665146,http://dbpedia.org/resource/Massage,Healing Dance,1405,4,0.9999999992756728,0.0,1,12,== Discography ==
